Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2025/2026,Bundesliga,01/11/2025,14:30,St Pauli,M'gladbach,0,4,A,2.31,3.39,3.01
2025/2026,Bundesliga,01/11/2025,14:30,Union Berlin,Freiburg,0,0,D,2.62,3.14,2.78
2025/2026,Bundesliga,01/11/2025,17:30,Bayern Munich,Leverkusen,3,0,H,1.26,6.2,9.42
2025/2026,Bundesliga,02/11/2025,14:30,FC Koln,Hamburg,4,1,H,2.43,3.54,2.74
2025/2026,Bundesliga,02/11/2025,16:30,Wolfsburg,Hoffenheim,2,3,A,2.7,3.7,2.37
2025/2026,Bundesliga,07/11/2025,19:30,Werder Bremen,Wolfsburg,2,1,H,2.14,3.64,3.14
2025/2026,Bundesliga,08/11/2025,14:30,Hamburg,Dortmund,1,1,D,3.79,3.84,1.86
2025/2026,Bundesliga,08/11/2025,14:30,Hoffenheim,RB Leipzig,3,1,H,2.7,3.76,2.36
2025/2026,Bundesliga,08/11/2025,14:30,Leverkusen,Heidenheim,6,0,H,1.39,4.96,7.35
2025/2026,Bundesliga,08/11/2025,14:30,Union Berlin,Bayern Munich,2,2,D,11.72,6.69,1.21
2025/2026,Bundesliga,08/11/2025,17:30,M'gladbach,FC Koln,3,1,H,2.03,3.67,3.36
2025/2026,Bundesliga,09/11/2025,14:30,Freiburg,St Pauli,2,1,H,1.77,3.57,4.61
2025/2026,Bundesliga,09/11/2025,16:30,Stuttgart,Augsburg,3,2,H,1.51,4.52,5.58
2025/2026,Bundesliga,09/11/2025,18:30,Ein Frankfurt,Mainz,1,0,H,1.84,3.9,3.84
2025/2026,Bundesliga,21/11/2025,19:30,Mainz,Hoffenheim,1,1,D,2.49,3.52,2.67
2025/2026,Bundesliga,22/11/2025,14:30,Augsburg,Hamburg,1,0,H,2.44,3.39,2.81
2025/2026,Bundesliga,22/11/2025,14:30,Bayern Munich,Freiburg,6,2,H,1.16,7.7,14.81
2025/2026,Bundesliga,22/11/2025,14:30,Dortmund,Stuttgart,3,3,D,1.78,3.88,4.14
2025/2026,Bundesliga,22/11/2025,14:30,Heidenheim,M'gladbach,0,3,A,3.25,3.61,2.09
2025/2026,Bundesliga,22/11/2025,14:30,Wolfsburg,Leverkusen,1,3,A,3.37,3.81,2
2025/2026,Bundesliga,22/11/2025,17:30,FC Koln,Ein Frankfurt,3,4,A,2.7,3.6,2.41
2025/2026,Bundesliga,23/11/2025,14:30,RB Leipzig,Werder Bremen,2,0,H,1.51,4.72,5.34
2025/2026,Bundesliga,23/11/2025,16:30,St Pauli,Union Berlin,0,1,A,2.63,2.97,2.9
2025/2026,Bundesliga,28/11/2025,19:30,M'gladbach,RB Leipzig,0,0,D,2.81,3.76,2.27
2025/2026,Bundesliga,29/11/2025,14:30,Bayern Munich,St Pauli,3,1,H,1.11,9.52,20.94
2025/2026,Bundesliga,29/11/2025,14:30,Hoffenheim,Augsburg,3,0,H,1.71,4.03,4.4
2025/2026,Bundesliga,29/11/2025,14:30,Union Berlin,Heidenheim,1,2,A,1.58,3.84,6
2025/2026,Bundesliga,29/11/2025,14:30,Werder Bremen,FC Koln,1,1,D,2.18,3.71,2.99
2025/2026,Bundesliga,29/11/2025,17:30,Leverkusen,Dortmund,1,2,A,2.66,3.54,2.49
2025/2026,Bundesliga,30/11/2025,14:30,Hamburg,Stuttgart,2,1,H,2.73,3.51,2.43
2025/2026,Bundesliga,30/11/2025,16:30,Ein Frankfurt,Wolfsburg,1,1,D,1.92,3.87,3.55
2025/2026,Bundesliga,30/11/2025,18:30,Freiburg,Mainz,4,0,H,1.73,3.7,4.64
2025/2026,Bundesliga,05/12/2025,19:30,Mainz,M'gladbach,0,1,A,2.67,3.38,2.54
2025/2026,Bundesliga,06/12/2025,14:30,Augsburg,Leverkusen,2,0,H,3.33,3.56,2.08
2025/2026,Bundesliga,06/12/2025,14:30,FC Koln,St Pauli,1,1,D,1.99,3.47,3.7
2025/2026,Bundesliga,06/12/2025,14:30,Heidenheim,Freiburg,2,1,H,4.6,3.51,1.79
2025/2026,Bundesliga,06/12/2025,14:30,Stuttgart,Bayern Munich,0,5,A,4.7,4.67,1.58
2025/2026,Bundesliga,06/12/2025,14:30,Wolfsburg,Union Berlin,3,1,H,2,3.45,3.68
2025/2026,Bundesliga,06/12/2025,17:30,RB Leipzig,Ein Frankfurt,6,0,H,1.72,3.99,4.32
2025/2026,Bundesliga,07/12/2025,14:30,Hamburg,Werder Bremen,3,2,H,2.36,3.47,2.87
2025/2026,Bundesliga,07/12/2025,16:30,Dortmund,Hoffenheim,2,0,H,1.6,4.44,4.69
2025/2026,Bundesliga,12/12/2025,19:30,Union Berlin,RB Leipzig,3,1,H,3.03,3.32,2.32
2025/2026,Bundesliga,13/12/2025,14:30,Ein Frankfurt,Augsburg,1,0,H,1.83,3.69,4.08
2025/2026,Bundesliga,13/12/2025,14:30,Hoffenheim,Hamburg,4,1,H,1.68,4.13,4.42
2025/2026,Bundesliga,13/12/2025,14:30,M'gladbach,Wolfsburg,1,3,A,1.99,3.67,3.46
2025/2026,Bundesliga,13/12/2025,14:30,St Pauli,Heidenheim,2,1,H,1.85,3.39,4.37
2025/2026,Bundesliga,13/12/2025,17:30,Leverkusen,FC Koln,2,0,H,1.74,4.11,4.11
2025/2026,Bundesliga,14/12/2025,14:30,Freiburg,Dortmund,1,1,D,3.65,3.5,1.99
2025/2026,Bundesliga,14/12/2025,16:30,Bayern Munich,Mainz,2,2,D,1.08,11.44,21.72
2025/2026,Bundesliga,14/12/2025,18:30,Werder Bremen,Stuttgart,0,4,A,2.81,3.63,2.31
2025/2026,Bundesliga,19/12/2025,19:30,Dortmund,M'gladbach,2,0,H,1.48,4.64,5.92
2025/2026,Bundesliga,20/12/2025,14:30,Augsburg,Werder Bremen,0,0,D,2.21,3.44,3.13
2025/2026,Bundesliga,20/12/2025,14:30,FC Koln,Union Berlin,0,1,A,2.52,3.19,2.83
2025/2026,Bundesliga,20/12/2025,14:30,Hamburg,Ein Frankfurt,1,1,D,2.44,3.39,2.78
2025/2026,Bundesliga,20/12/2025,14:30,Stuttgart,Hoffenheim,0,0,D,1.95,3.86,3.44
2025/2026,Bundesliga,20/12/2025,14:30,Wolfsburg,Freiburg,3,4,A,2.41,3.39,2.83
2025/2026,Bundesliga,20/12/2025,17:30,RB Leipzig,Leverkusen,1,3,A,2.05,3.83,3.19
2025/2026,Bundesliga,21/12/2025,14:30,Mainz,St Pauli,0,0,D,1.96,3.31,3.99
2025/2026,Bundesliga,21/12/2025,16:30,Heidenheim,Bayern Munich,0,4,A,13.06,8.12,1.16
2025/2026,Bundesliga,09/01/2026,19:30,Ein Frankfurt,Dortmund,3,3,D,3.31,3.66,2.05
2025/2026,Bundesliga,10/01/2026,14:30,Freiburg,Hamburg,2,1,H,1.76,3.58,4.6
2025/2026,Bundesliga,10/01/2026,14:30,Heidenheim,FC Koln,2,2,D,2.71,3.41,2.49
2025/2026,Bundesliga,10/01/2026,14:30,Union Berlin,Mainz,2,2,D,2.1,3.17,3.72
2025/2026,Bundesliga,10/01/2026,17:30,Leverkusen,Stuttgart,1,4,A,2.14,3.68,3.09
2025/2026,Bundesliga,11/01/2026,14:30,M'gladbach,Augsburg,4,0,H,1.91,3.61,3.81
2025/2026,Bundesliga,11/01/2026,16:30,Bayern Munich,Wolfsburg,8,1,H,1.12,9.31,16.69
2025/2026,Bundesliga,13/01/2026,17:30,Stuttgart,Ein Frankfurt,3,2,H,1.65,4.24,4.53
2025/2026,Bundesliga,13/01/2026,19:30,Dortmund,Werder Bremen,3,0,H,1.4,5.02,6.92
2025/2026,Bundesliga,13/01/2026,19:30,Mainz,Heidenheim,2,1,H,1.74,3.73,4.52
2025/2026,Bundesliga,14/01/2026,17:30,Wolfsburg,St Pauli,2,1,H,1.84,3.49,4.34
2025/2026,Bundesliga,14/01/2026,19:30,FC Koln,Bayern Munich,1,3,A,9.66,6.79,1.23
2025/2026,Bundesliga,14/01/2026,19:30,Hoffenheim,M'gladbach,5,1,H,1.9,3.81,3.65
2025/2026,Bundesliga,14/01/2026,19:30,RB Leipzig,Freiburg,2,0,H,1.71,3.9,4.55
2025/2026,Bundesliga,15/01/2026,19:30,Augsburg,Union Berlin,1,1,D,2.59,3.13,2.79
2025/2026,Bundesliga,16/01/2026,19:30,Werder Bremen,Ein Frankfurt,3,3,D,2.57,3.45,2.58
2025/2026,Bundesliga,17/01/2026,14:30,Dortmund,St Pauli,3,2,H,1.3,5.1,10.27
2025/2026,Bundesliga,17/01/2026,14:30,FC Koln,Mainz,2,1,H,2.08,3.47,3.39
2025/2026,Bundesliga,17/01/2026,14:30,Hamburg,M'gladbach,0,0,D,2.41,3.41,2.81
2025/2026,Bundesliga,17/01/2026,14:30,Hoffenheim,Leverkusen,1,0,H,2.31,3.71,2.77
2025/2026,Bundesliga,17/01/2026,14:30,Wolfsburg,Heidenheim,1,1,D,1.67,4.01,4.75
2025/2026,Bundesliga,17/01/2026,17:30,RB Leipzig,Bayern Munich,1,5,A,4.12,4.33,1.7
2025/2026,Bundesliga,18/01/2026,14:30,Stuttgart,Union Berlin,1,1,D,1.58,4.08,5.47
2025/2026,Bundesliga,18/01/2026,16:30,Augsburg,Freiburg,2,2,D,2.59,3.2,2.75
2025/2026,Bundesliga,23/01/2026,19:30,St Pauli,Hamburg,0,0,D,2.81,2.91,2.75
2025/2026,Bundesliga,24/01/2026,14:30,Bayern Munich,Augsburg,1,2,A,1.12,9.33,16.38
2025/2026,Bundesliga,24/01/2026,14:30,Ein Frankfurt,Hoffenheim,1,3,A,2.99,3.58,2.21
2025/2026,Bundesliga,24/01/2026,14:30,Heidenheim,RB Leipzig,0,3,A,4.6,4.33,1.62
2025/2026,Bundesliga,24/01/2026,14:30,Leverkusen,Werder Bremen,1,0,H,1.54,4.41,5.32
2025/2026,Bundesliga,24/01/2026,14:30,Mainz,Wolfsburg,3,1,H,2.29,3.33,3.06
2025/2026,Bundesliga,24/01/2026,17:30,Union Berlin,Dortmund,0,3,A,3.21,3.25,2.25
2025/2026,Bundesliga,25/01/2026,14:30,M'gladbach,Stuttgart,0,3,A,2.88,3.61,2.29
2025/2026,Bundesliga,25/01/2026,16:30,Freiburg,FC Koln,2,1,H,1.98,3.6,3.57
2025/2026,Bundesliga,27/01/2026,19:30,St Pauli,RB Leipzig,1,1,D,4.75,3.58,1.75
2025/2026,Bundesliga,27/01/2026,19:30,Werder Bremen,Hoffenheim,0,2,A,3.66,3.7,1.93
2025/2026,Bundesliga,30/01/2026,19:30,FC Koln,Wolfsburg,1,0,H,2.03,3.62,3.4
2025/2026,Bundesliga,31/01/2026,14:30,Augsburg,St Pauli,2,1,H,2.11,3.06,3.81
2025/2026,Bundesliga,31/01/2026,14:30,Ein Frankfurt,Leverkusen,1,3,A,3.38,3.6,2.04
2025/2026,Bundesliga,31/01/2026,14:30,Hoffenheim,Union Berlin,3,1,H,1.81,3.63,4.23
2025/2026,Bundesliga,31/01/2026,14:30,RB Leipzig,Mainz,1,2,A,1.52,4.52,5.44
2025/2026,Bundesliga,31/01/2026,14:30,Werder Bremen,M'gladbach,1,1,D,2.14,3.48,3.21
2025/2026,Bundesliga,31/01/2026,17:30,Hamburg,Bayern Munich,2,2,D,9.01,5.94,1.27
2025/2026,Bundesliga,01/02/2026,14:30,Stuttgart,Freiburg,1,0,H,1.63,4.13,4.82
2025/2026,Bundesliga,01/02/2026,16:30,Dortmund,Heidenheim,3,2,H,1.26,6.03,10
2025/2026,Bundesliga,06/02/2026,19:30,Union Berlin,Ein Frankfurt,1,1,D,2.14,3.39,3.31
2025/2026,Bundesliga,07/02/2026,14:30,Freiburg,Werder Bremen,1,0,H,2.1,3.34,3.47
2025/2026,Bundesliga,07/02/2026,14:30,Heidenheim,Hamburg,0,2,A,2.87,3.37,2.4
2025/2026,Bundesliga,07/02/2026,14:30,Mainz,Augsburg,2,0,H,1.94,3.57,3.75
2025/2026,Bundesliga,07/02/2026,14:30,St Pauli,Stuttgart,2,1,H,4.79,3.77,1.7
2025/2026,Bundesliga,07/02/2026,14:30,Wolfsburg,Dortmund,1,2,A,4.46,4.16,1.67
2025/2026,Bundesliga,07/02/2026,17:30,M'gladbach,Leverkusen,1,1,D,3.48,3.65,2
2025/2026,Bundesliga,08/02/2026,14:30,FC Koln,RB Leipzig,1,2,A,3.31,3.85,2
2025/2026,Bundesliga,08/02/2026,16:30,Bayern Munich,Hoffenheim,5,1,H,1.22,7.03,9.82
2025/2026,Bundesliga,13/02/2026,19:30,Dortmund,Mainz,4,0,H,1.64,4.1,4.77
2025/2026,Bundesliga,14/02/2026,14:30,Ein Frankfurt,M'gladbach,3,0,H,2.12,3.47,3.31
2025/2026,Bundesliga,14/02/2026,14:30,Hamburg,Union Berlin,3,2,H,2.33,3.14,3.14
2025/2026,Bundesliga,14/02/2026,14:30,Hoffenheim,Freiburg,3,0,H,1.7,3.92,4.53
2025/2026,Bundesliga,14/02/2026,14:30,Leverkusen,St Pauli,4,0,H,1.51,4.23,6.14
2025/2026,Bundesliga,14/02/2026,14:30,Werder Bremen,Bayern Munich,0,3,A,7.88,5.83,1.31
2025/2026,Bundesliga,14/02/2026,17:30,Stuttgart,FC Koln,3,1,H,1.49,4.71,5.64
2025/2026,Bundesliga,15/02/2026,14:30,Augsburg,Heidenheim,1,0,H,1.87,3.7,3.85
2025/2026,Bundesliga,15/02/2026,16:30,RB Leipzig,Wolfsburg,2,2,D,1.51,4.66,5.39
2025/2026,Bundesliga,20/02/2026,19:30,Mainz,Hamburg,1,1,D,2.06,3.45,3.48
2025/2026,Bundesliga,21/02/2026,14:30,Bayern Munich,Ein Frankfurt,3,2,H,1.08,10.88,19.31
2025/2026,Bundesliga,21/02/2026,14:30,FC Koln,Hoffenheim,2,2,D,3.43,3.71,1.99
2025/2026,Bundesliga,21/02/2026,14:30,Union Berlin,Leverkusen,1,0,H,3.1,3.26,2.3
2025/2026,Bundesliga,21/02/2026,14:30,Wolfsburg,Augsburg,2,3,A,2.19,3.39,3.17
2025/2026,Bundesliga,21/02/2026,17:30,RB Leipzig,Dortmund,2,2,D,1.97,3.88,3.32
2025/2026,Bundesliga,22/02/2026,14:30,Freiburg,M'gladbach,2,1,H,2.06,3.34,3.58
2025/2026,Bundesliga,22/02/2026,16:30,St Pauli,Werder Bremen,2,1,H,2.65,3.11,2.73
2025/2026,Bundesliga,22/02/2026,18:30,Heidenheim,Stuttgart,3,3,D,4.42,4.21,1.67
2025/2026,Bundesliga,27/02/2026,19:30,Augsburg,FC Koln,2,0,H,2.16,3.39,3.23
2025/2026,Bundesliga,28/02/2026,14:30,Hoffenheim,St Pauli,0,1,A,1.51,4.2,6.11
2025/2026,Bundesliga,28/02/2026,14:30,Leverkusen,Mainz,1,1,D,1.68,4,4.53
2025/2026,Bundesliga,28/02/2026,14:30,M'gladbach,Union Berlin,1,0,H,2.34,3.25,3.01
2025/2026,Bundesliga,28/02/2026,14:30,Werder Bremen,Heidenheim,2,0,H,1.6,4.21,4.97
2025/2026,Bundesliga,28/02/2026,17:30,Dortmund,Bayern Munich,2,3,A,4.21,4.38,1.67
2025/2026,Bundesliga,01/03/2026,14:30,Stuttgart,Wolfsburg,4,0,H,1.37,5.4,6.61
2025/2026,Bundesliga,01/03/2026,16:30,Ein Frankfurt,Freiburg,2,0,H,2.22,3.45,3.06
2025/2026,Bundesliga,01/03/2026,18:30,Hamburg,RB Leipzig,1,2,A,3.72,3.87,1.86
2025/2026,Bundesliga,04/03/2026,19:30,Hamburg,Leverkusen,0,1,A,3.54,3.63,1.97
2025/2026,Bundesliga,06/03/2026,19:30,Bayern Munich,M'gladbach,4,1,H,1.21,7.08,10.63
2025/2026,Bundesliga,07/03/2026,14:30,Freiburg,Leverkusen,3,3,D,2.94,3.37,2.34
2025/2026,Bundesliga,07/03/2026,14:30,Heidenheim,Hoffenheim,2,4,A,5.44,4.57,1.51
2025/2026,Bundesliga,07/03/2026,14:30,Mainz,Stuttgart,2,2,D,3.47,3.77,1.95
2025/2026,Bundesliga,07/03/2026,14:30,RB Leipzig,Augsburg,2,1,H,1.33,5.42,7.63
2025/2026,Bundesliga,07/03/2026,14:30,Wolfsburg,Hamburg,1,2,A,2.56,3.37,2.65
2025/2026,Bundesliga,07/03/2026,17:30,FC Koln,Dortmund,1,2,A,4.03,3.94,1.77
2025/2026,Bundesliga,08/03/2026,14:30,St Pauli,Ein Frankfurt,0,0,D,2.54,3.28,2.74
2025/2026,Bundesliga,08/03/2026,16:30,Union Berlin,Werder Bremen,1,4,A,2.37,3.18,3.04
2025/2026,Bundesliga,13/03/2026,19:30,M'gladbach,St Pauli,2,0,H,1.91,3.3,4.17
2025/2026,Bundesliga,14/03/2026,14:30,Dortmund,Augsburg,2,0,H,1.53,4.47,5.31
2025/2026,Bundesliga,14/03/2026,14:30,Ein Frankfurt,Heidenheim,1,0,H,1.61,4.26,4.77
2025/2026,Bundesliga,14/03/2026,14:30,Hoffenheim,Wolfsburg,1,1,D,1.41,4.97,6.46
2025/2026,Bundesliga,14/03/2026,14:30,Leverkusen,Bayern Munich,1,1,D,4.91,4.67,1.54
2025/2026,Bundesliga,14/03/2026,17:30,Hamburg,FC Koln,1,1,D,2.32,3.44,2.88
2025/2026,Bundesliga,15/03/2026,14:30,Werder Bremen,Mainz,0,2,A,2.24,3.48,3.02
2025/2026,Bundesliga,15/03/2026,16:30,Freiburg,Union Berlin,0,1,A,1.89,3.54,3.94
2025/2026,Bundesliga,15/03/2026,18:30,Stuttgart,RB Leipzig,1,0,H,2.4,3.91,2.54
2025/2026,Bundesliga,20/03/2026,19:30,RB Leipzig,Hoffenheim,5,0,H,1.9,3.98,3.45
2025/2026,Bundesliga,21/03/2026,14:30,Bayern Munich,Union Berlin,4,0,H,1.13,8.67,15.22
2025/2026,Bundesliga,21/03/2026,14:30,FC Koln,M'gladbach,3,3,D,2.3,3.36,3
2025/2026,Bundesliga,21/03/2026,14:30,Heidenheim,Leverkusen,3,3,D,5.25,4.58,1.52
2025/2026,Bundesliga,21/03/2026,14:30,Wolfsburg,Werder Bremen,0,1,A,2.34,3.58,2.8
2025/2026,Bundesliga,21/03/2026,17:30,Dortmund,Hamburg,3,2,H,1.41,4.78,6.89
2025/2026,Bundesliga,22/03/2026,14:30,Mainz,Ein Frankfurt,2,1,H,2.15,3.51,3.18
2025/2026,Bundesliga,22/03/2026,16:30,St Pauli,Freiburg,1,2,A,2.66,3,2.8
2025/2026,Bundesliga,22/03/2026,18:30,Augsburg,Stuttgart,2,5,A,3.37,3.74,1.99
2025/2026,Bundesliga,04/04/2026,14:30,Freiburg,Bayern Munich,2,3,A,5.43,4.61,1.5
2025/2026,Bundesliga,04/04/2026,14:30,Hamburg,Augsburg,1,1,D,2.37,3.37,2.88
2025/2026,Bundesliga,04/04/2026,14:30,Hoffenheim,Mainz,1,2,A,1.7,3.95,4.52
2025/2026,Bundesliga,04/04/2026,14:30,Leverkusen,Wolfsburg,6,3,H,1.42,4.88,6.39
2025/2026,Bundesliga,04/04/2026,14:30,M'gladbach,Heidenheim,2,2,D,1.59,4.22,5.05
2025/2026,Bundesliga,04/04/2026,14:30,Werder Bremen,RB Leipzig,1,2,A,3.74,3.96,1.84
2025/2026,Bundesliga,04/04/2026,17:30,Stuttgart,Dortmund,0,2,A,2.33,3.85,2.65
2025/2026,Bundesliga,05/04/2026,14:30,Union Berlin,St Pauli,1,1,D,2.04,3.18,3.85
2025/2026,Bundesliga,05/04/2026,16:30,Ein Frankfurt,FC Koln,2,2,D,1.9,3.7,3.72
2025/2026,Bundesliga,10/04/2026,19:30,Augsburg,Hoffenheim,2,2,D,3.46,3.84,1.94
2025/2026,Bundesliga,11/04/2026,14:30,Dortmund,Leverkusen,0,1,A,2.06,3.79,3.19
2025/2026,Bundesliga,11/04/2026,14:30,Heidenheim,Union Berlin,3,1,H,2.74,3.39,2.47
2025/2026,Bundesliga,11/04/2026,14:30,RB Leipzig,M'gladbach,1,0,H,1.46,4.73,5.94
2025/2026,Bundesliga,11/04/2026,14:30,Wolfsburg,Ein Frankfurt,1,2,A,2.46,3.62,2.6
2025/2026,Bundesliga,11/04/2026,17:30,St Pauli,Bayern Munich,0,5,A,8.22,5.53,1.31
2025/2026,Bundesliga,12/04/2026,14:30,FC Koln,Werder Bremen,3,1,H,2.29,3.38,3.01
2025/2026,Bundesliga,12/04/2026,16:30,Stuttgart,Hamburg,4,0,H,1.28,5.93,8.84
2025/2026,Bundesliga,12/04/2026,18:30,Mainz,Freiburg,0,1,A,2.2,3.2,3.37
2025/2026,Bundesliga,17/04/2026,19:30,St Pauli,FC Koln,1,1,D,2.82,3.25,2.48
2025/2026,Bundesliga,18/04/2026,14:30,Hoffenheim,Dortmund,2,1,H,2.19,3.82,2.89
2025/2026,Bundesliga,18/04/2026,14:30,Leverkusen,Augsburg,1,2,A,1.38,5.2,6.74
2025/2026,Bundesliga,18/04/2026,14:30,Union Berlin,Wolfsburg,1,2,A,2.14,3.56,3.15
2025/2026,Bundesliga,18/04/2026,14:30,Werder Bremen,Hamburg,3,1,H,1.79,3.78,4.18
2025/2026,Bundesliga,18/04/2026,17:30,Ein Frankfurt,RB Leipzig,1,3,A,2.9,3.89,2.16
2025/2026,Bundesliga,19/04/2026,14:30,Freiburg,Heidenheim,2,1,H,1.62,4.12,4.87
2025/2026,Bundesliga,19/04/2026,16:30,Bayern Munich,Stuttgart,4,2,H,1.46,5.16,5.45
2025/2026,Bundesliga,19/04/2026,18:30,M'gladbach,Mainz,1,1,D,2.22,3.48,3.04
2025/2026,Bundesliga,24/04/2026,19:30,RB Leipzig,Union Berlin,3,1,H,1.51,4.4,5.69
2025/2026,Bundesliga,25/04/2026,14:30,Augsburg,Ein Frankfurt,1,1,D,2.36,3.69,2.67
2025/2026,Bundesliga,25/04/2026,14:30,FC Koln,Leverkusen,1,2,A,3.52,3.92,1.89
2025/2026,Bundesliga,25/04/2026,14:30,Heidenheim,St Pauli,2,0,H,2.29,3.37,2.95
2025/2026,Bundesliga,25/04/2026,14:30,Mainz,Bayern Munich,3,4,A,3.63,4.22,1.79
2025/2026,Bundesliga,25/04/2026,14:30,Wolfsburg,M'gladbach,0,0,D,2.12,3.65,3.09
2025/2026,Bundesliga,25/04/2026,17:30,Hamburg,Hoffenheim,1,2,A,4.34,4.16,1.67
2025/2026,Bundesliga,26/04/2026,14:30,Stuttgart,Werder Bremen,1,1,D,1.52,4.5,5.29
2025/2026,Bundesliga,26/04/2026,16:30,Dortmund,Freiburg,4,0,H,1.41,4.88,6.62
2025/2026,Bundesliga,02/05/2026,14:30,Bayern Munich,Heidenheim,3,3,D,1.26,6.59,8.53
2025/2026,Bundesliga,02/05/2026,14:30,Ein Frankfurt,Hamburg,1,2,A,1.66,4.16,4.42
2025/2026,Bundesliga,02/05/2026,14:30,Hoffenheim,Stuttgart,3,3,D,2.16,3.98,2.82
2025/2026,Bundesliga,02/05/2026,14:30,Union Berlin,FC Koln,2,2,D,2.61,3.37,2.58
2025/2026,Bundesliga,02/05/2026,14:30,Werder Bremen,Augsburg,1,3,A,1.93,3.82,3.48
2025/2026,Bundesliga,02/05/2026,17:30,Leverkusen,RB Leipzig,4,1,H,2.09,4,2.93
2025/2026,Bundesliga,03/05/2026,14:30,St Pauli,Mainz,1,2,A,2.75,3.26,2.51
2025/2026,Bundesliga,03/05/2026,16:30,M'gladbach,Dortmund,1,0,H,3.64,3.82,1.89
2025/2026,Bundesliga,03/05/2026,18:30,Freiburg,Wolfsburg,1,1,D,2.05,3.59,3.31
2025/2026,Bundesliga,08/05/2026,19:30,Dortmund,Ein Frankfurt,3,2,H,1.7,4.24,4.13
2025/2026,Bundesliga,09/05/2026,14:30,Augsburg,M'gladbach,3,1,H,1.91,3.9,3.46
2025/2026,Bundesliga,09/05/2026,14:30,Hoffenheim,Werder Bremen,1,0,H,1.48,4.87,5.42
2025/2026,Bundesliga,09/05/2026,14:30,RB Leipzig,St Pauli,2,1,H,1.27,6.01,9.02
2025/2026,Bundesliga,09/05/2026,14:30,Stuttgart,Leverkusen,3,1,H,1.99,4.12,3.12
2025/2026,Bundesliga,09/05/2026,17:30,Wolfsburg,Bayern Munich,0,1,A,5.28,5.16,1.46
2025/2026,Bundesliga,10/05/2026,14:30,Hamburg,Freiburg,3,2,H,2.94,3.59,2.23
2025/2026,Bundesliga,10/05/2026,16:30,FC Koln,Heidenheim,1,3,A,2.02,4.05,3.08
2025/2026,Bundesliga,10/05/2026,18:30,Mainz,Union Berlin,1,3,A,1.66,4.27,4.34
2025/2026,Bundesliga,16/05/2026,14:30,Bayern Munich,FC Koln,5,1,H,1.14,9.11,12.56
2025/2026,Bundesliga,16/05/2026,14:30,Ein Frankfurt,Stuttgart,2,2,D,3.48,4.24,1.82
2025/2026,Bundesliga,16/05/2026,14:30,Freiburg,RB Leipzig,4,1,H,2.44,3.72,2.53
2025/2026,Bundesliga,16/05/2026,14:30,Heidenheim,Mainz,0,2,A,1.92,4.04,3.28
2025/2026,Bundesliga,16/05/2026,14:30,Leverkusen,Hamburg,1,1,D,1.27,6.19,8.28
2025/2026,Bundesliga,16/05/2026,14:30,M'gladbach,Hoffenheim,4,0,H,4.37,4.43,1.62
2025/2026,Bundesliga,16/05/2026,14:30,St Pauli,Wolfsburg,1,3,A,2.56,3.56,2.51
2025/2026,Bundesliga,16/05/2026,14:30,Union Berlin,Augsburg,4,0,H,2.51,3.95,2.38
2025/2026,Bundesliga,16/05/2026,14:30,Werder Bremen,Dortmund,0,2,A,3.12,3.94,2.01
