Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2023/2024,2. Bundesliga,28/01/2024,12:30,Braunschweig,Magdeburg,1,0,H,2.39,3.5,2.82
2023/2024,2. Bundesliga,28/01/2024,12:30,Greuther Furth,Holstein Kiel,2,1,H,1.98,3.67,3.55
2023/2024,2. Bundesliga,28/01/2024,12:30,Hamburg,Karlsruhe,3,4,A,1.55,4.56,5.15
2023/2024,2. Bundesliga,02/02/2024,17:30,Karlsruhe,Wehen,2,2,D,1.69,4.18,4.4
2023/2024,2. Bundesliga,02/02/2024,17:30,Magdeburg,Holstein Kiel,1,1,D,2.36,3.61,2.8
2023/2024,2. Bundesliga,03/02/2024,12:00,Nurnberg,Osnabruck,2,2,D,1.99,3.68,3.54
2023/2024,2. Bundesliga,03/02/2024,12:00,Schalke 04,Braunschweig,1,0,H,1.9,3.57,4
2023/2024,2. Bundesliga,03/02/2024,12:00,St Pauli,Greuther Furth,3,2,H,1.63,3.91,5.41
2023/2024,2. Bundesliga,03/02/2024,19:30,Hertha,Hamburg,1,2,A,2.8,3.68,2.32
2023/2024,2. Bundesliga,04/02/2024,12:30,Elversberg,Kaiserslautern,2,1,H,2.22,3.58,3
2023/2024,2. Bundesliga,04/02/2024,12:30,Hannover,Hansa Rostock,2,1,H,1.49,4.37,6.35
2023/2024,2. Bundesliga,04/02/2024,12:30,Paderborn,Fortuna Dusseldorf,4,3,H,2.54,3.52,2.61
2023/2024,2. Bundesliga,09/02/2024,17:30,Hamburg,Hannover,3,4,A,1.7,4.19,4.29
2023/2024,2. Bundesliga,09/02/2024,17:30,Wehen,Nurnberg,1,1,D,1.91,3.78,3.7
2023/2024,2. Bundesliga,10/02/2024,12:00,Braunschweig,Karlsruhe,2,0,H,2.35,3.61,2.8
2023/2024,2. Bundesliga,10/02/2024,12:00,Fortuna Dusseldorf,Elversberg,1,1,D,1.84,3.79,3.91
2023/2024,2. Bundesliga,10/02/2024,12:00,Magdeburg,St Pauli,1,0,H,3.98,3.72,1.86
2023/2024,2. Bundesliga,10/02/2024,19:30,Kaiserslautern,Paderborn,1,2,A,2.24,3.68,2.93
2023/2024,2. Bundesliga,11/02/2024,12:30,Greuther Furth,Hertha,1,2,A,2.03,3.68,3.39
2023/2024,2. Bundesliga,11/02/2024,12:30,Holstein Kiel,Schalke 04,1,0,H,2.48,3.6,2.62
2023/2024,2. Bundesliga,11/02/2024,12:30,Osnabruck,Hansa Rostock,0,0,D,1.99,3.57,3.62
2023/2024,2. Bundesliga,16/02/2024,17:30,Hannover,Greuther Furth,2,1,H,2.18,3.53,3.14
2023/2024,2. Bundesliga,16/02/2024,17:30,Hertha,Magdeburg,3,2,H,2.33,3.66,2.79
2023/2024,2. Bundesliga,17/02/2024,12:00,Hansa Rostock,Hamburg,2,2,D,4.86,4.39,1.6
2023/2024,2. Bundesliga,17/02/2024,12:00,Paderborn,Holstein Kiel,0,4,A,2.32,3.7,2.8
2023/2024,2. Bundesliga,17/02/2024,12:00,Schalke 04,Wehen,1,0,H,1.72,3.87,4.61
2023/2024,2. Bundesliga,17/02/2024,19:30,Karlsruhe,Fortuna Dusseldorf,2,2,D,2.77,3.48,2.43
2023/2024,2. Bundesliga,18/02/2024,12:30,Elversberg,Osnabruck,3,1,H,1.95,3.8,3.51
2023/2024,2. Bundesliga,18/02/2024,12:30,Nurnberg,Kaiserslautern,1,1,D,2.73,3.55,2.44
2023/2024,2. Bundesliga,18/02/2024,12:30,St Pauli,Braunschweig,1,0,H,1.36,4.96,8.16
2023/2024,2. Bundesliga,23/02/2024,17:30,Holstein Kiel,St Pauli,3,4,A,2.88,3.38,2.39
2023/2024,2. Bundesliga,23/02/2024,17:30,Wehen,Paderborn,1,2,A,2.83,3.59,2.33
2023/2024,2. Bundesliga,24/02/2024,12:00,Braunschweig,Hertha,1,1,D,2.3,3.53,2.89
2023/2024,2. Bundesliga,24/02/2024,12:00,Kaiserslautern,Karlsruhe,0,4,A,2.17,3.55,3.14
2023/2024,2. Bundesliga,24/02/2024,12:00,Osnabruck,Hannover,1,0,H,3.25,3.65,2.09
2023/2024,2. Bundesliga,24/02/2024,19:30,Magdeburg,Schalke 04,3,0,H,2.16,3.64,3.11
2023/2024,2. Bundesliga,25/02/2024,12:30,Fortuna Dusseldorf,Hansa Rostock,2,0,H,1.41,4.74,7.04
2023/2024,2. Bundesliga,25/02/2024,12:30,Greuther Furth,Nurnberg,2,1,H,1.61,4.17,5.06
2023/2024,2. Bundesliga,25/02/2024,12:30,Hamburg,Elversberg,1,0,H,1.51,4.76,5.23
2023/2024,2. Bundesliga,01/03/2024,17:30,Hertha,Holstein Kiel,2,2,D,2.49,3.64,2.61
2023/2024,2. Bundesliga,01/03/2024,17:30,Schalke 04,St Pauli,3,1,H,3.52,3.48,2.05
2023/2024,2. Bundesliga,02/03/2024,12:00,Hannover,Fortuna Dusseldorf,2,2,D,2.4,3.44,2.84
2023/2024,2. Bundesliga,02/03/2024,12:00,Hansa Rostock,Kaiserslautern,0,3,A,2.85,3.38,2.43
2023/2024,2. Bundesliga,02/03/2024,12:00,Nurnberg,Braunschweig,2,1,H,2.79,3.38,2.47
2023/2024,2. Bundesliga,02/03/2024,19:30,Karlsruhe,Greuther Furth,4,0,H,2.2,3.52,3.12
2023/2024,2. Bundesliga,03/03/2024,12:30,Elversberg,Wehen,0,3,A,1.96,3.79,3.5
2023/2024,2. Bundesliga,03/03/2024,12:30,Hamburg,Osnabruck,1,2,A,1.42,5.09,6.15
2023/2024,2. Bundesliga,03/03/2024,12:30,Paderborn,Magdeburg,0,0,D,2.06,3.82,3.19
2023/2024,2. Bundesliga,08/03/2024,17:30,Braunschweig,Hansa Rostock,0,1,A,1.69,3.8,4.97
2023/2024,2. Bundesliga,08/03/2024,17:30,Fortuna Dusseldorf,Hamburg,2,0,H,2.47,3.63,2.63
2023/2024,2. Bundesliga,09/03/2024,12:00,Holstein Kiel,Karlsruhe,1,0,H,2.18,3.52,3.16
2023/2024,2. Bundesliga,09/03/2024,12:00,Schalke 04,Paderborn,3,3,D,2.18,3.61,3.08
2023/2024,2. Bundesliga,09/03/2024,12:00,Wehen,Hannover,1,1,D,3.09,3.51,2.22
2023/2024,2. Bundesliga,09/03/2024,19:30,Magdeburg,Nurnberg,0,1,A,1.73,4.07,4.21
2023/2024,2. Bundesliga,10/03/2024,12:30,Greuther Furth,Elversberg,1,4,A,1.8,3.92,4.03
2023/2024,2. Bundesliga,10/03/2024,12:30,Kaiserslautern,Osnabruck,3,2,H,1.67,4.12,4.6
2023/2024,2. Bundesliga,10/03/2024,12:30,St Pauli,Hertha,2,0,H,1.61,4.12,5.09
2023/2024,2. Bundesliga,15/03/2024,17:30,Osnabruck,Fortuna Dusseldorf,0,4,A,3.35,3.7,2.03
2023/2024,2. Bundesliga,15/03/2024,17:30,Paderborn,Braunschweig,1,2,A,1.9,3.69,3.8
2023/2024,2. Bundesliga,16/03/2024,12:00,Elversberg,Holstein Kiel,0,2,A,2.94,3.75,2.22
2023/2024,2. Bundesliga,16/03/2024,12:00,Hansa Rostock,Greuther Furth,1,0,H,2.92,3.47,2.34
2023/2024,2. Bundesliga,16/03/2024,12:00,Nurnberg,St Pauli,0,2,A,4.49,3.77,1.76
2023/2024,2. Bundesliga,16/03/2024,19:30,Hannover,Kaiserslautern,1,1,D,1.9,3.63,3.89
2023/2024,2. Bundesliga,17/03/2024,12:30,Hamburg,Wehen,3,0,H,1.49,4.65,5.65
2023/2024,2. Bundesliga,17/03/2024,12:30,Hertha,Schalke 04,5,2,H,2.34,3.6,2.82
2023/2024,2. Bundesliga,17/03/2024,12:30,Karlsruhe,Magdeburg,7,0,H,2.02,3.8,3.33
2023/2024,2. Bundesliga,30/03/2024,12:00,Braunschweig,Elversberg,5,0,H,2.23,3.59,3.03
2023/2024,2. Bundesliga,30/03/2024,12:00,Holstein Kiel,Hansa Rostock,2,0,H,1.46,4.66,6.16
2023/2024,2. Bundesliga,30/03/2024,12:00,Kaiserslautern,Fortuna Dusseldorf,1,3,A,2.85,3.44,2.41
2023/2024,2. Bundesliga,30/03/2024,19:30,Hertha,Nurnberg,3,3,D,1.68,4.13,4.51
2023/2024,2. Bundesliga,31/03/2024,12:30,Greuther Furth,Hamburg,1,1,D,3.05,3.69,2.15
2023/2024,2. Bundesliga,31/03/2024,12:30,Magdeburg,Hannover,0,3,A,2.6,3.44,2.57
2023/2024,2. Bundesliga,31/03/2024,12:30,Schalke 04,Karlsruhe,0,0,D,2.35,3.67,2.73
2023/2024,2. Bundesliga,31/03/2024,12:30,St Pauli,Paderborn,2,1,H,1.67,4.03,4.61
2023/2024,2. Bundesliga,31/03/2024,12:30,Wehen,Osnabruck,0,1,A,1.94,3.67,3.64
2023/2024,2. Bundesliga,05/04/2024,17:30,Hansa Rostock,Wehen,3,1,H,2.42,3.34,2.88
2023/2024,2. Bundesliga,05/04/2024,17:30,Paderborn,Hertha,2,3,A,2.06,3.78,3.21
2023/2024,2. Bundesliga,06/04/2024,12:00,Elversberg,Magdeburg,0,0,D,2.21,3.66,3
2023/2024,2. Bundesliga,06/04/2024,12:00,Hamburg,Kaiserslautern,2,1,H,1.8,3.91,4
2023/2024,2. Bundesliga,06/04/2024,12:00,Nurnberg,Holstein Kiel,0,4,A,3.31,3.64,2.08
2023/2024,2. Bundesliga,06/04/2024,19:30,Karlsruhe,St Pauli,2,1,H,2.79,3.39,2.45
2023/2024,2. Bundesliga,07/04/2024,12:30,Fortuna Dusseldorf,Braunschweig,2,0,H,1.66,4.01,4.73
2023/2024,2. Bundesliga,07/04/2024,12:30,Hannover,Schalke 04,1,1,D,1.84,3.85,3.89
2023/2024,2. Bundesliga,07/04/2024,12:30,Osnabruck,Greuther Furth,2,0,H,2.65,3.5,2.51
2023/2024,2. Bundesliga,12/04/2024,17:30,Greuther Furth,Kaiserslautern,2,1,H,2.77,3.65,2.37
2023/2024,2. Bundesliga,12/04/2024,17:30,Hertha,Hansa Rostock,4,0,H,1.8,3.91,4.05
2023/2024,2. Bundesliga,13/04/2024,12:00,Holstein Kiel,Osnabruck,4,0,H,1.4,5.07,6.76
2023/2024,2. Bundesliga,13/04/2024,12:00,Paderborn,Karlsruhe,1,1,D,2.26,3.7,2.89
2023/2024,2. Bundesliga,13/04/2024,12:00,Wehen,Fortuna Dusseldorf,0,2,A,3.56,3.79,1.95
2023/2024,2. Bundesliga,13/04/2024,19:30,Schalke 04,Nurnberg,2,0,H,1.62,4.24,4.87
2023/2024,2. Bundesliga,14/04/2024,12:30,Braunschweig,Hannover,0,0,D,2.53,3.24,2.81
2023/2024,2. Bundesliga,14/04/2024,12:30,Magdeburg,Hamburg,2,2,D,3.14,3.92,2.05
2023/2024,2. Bundesliga,14/04/2024,12:30,St Pauli,Elversberg,3,4,A,1.37,5.07,7.68
2023/2024,2. Bundesliga,19/04/2024,17:30,Elversberg,Schalke 04,1,1,D,2.62,3.57,2.49
2023/2024,2. Bundesliga,19/04/2024,17:30,Nurnberg,Paderborn,0,2,A,2.94,3.66,2.22
2023/2024,2. Bundesliga,20/04/2024,12:00,Fortuna Dusseldorf,Greuther Furth,1,0,H,1.5,4.46,5.86
2023/2024,2. Bundesliga,20/04/2024,12:00,Kaiserslautern,Wehen,1,1,D,1.76,3.89,4.31
2023/2024,2. Bundesliga,20/04/2024,12:00,Osnabruck,Braunschweig,0,3,A,2.83,3.39,2.43
2023/2024,2. Bundesliga,20/04/2024,19:30,Hamburg,Holstein Kiel,0,1,A,2.08,3.87,3.11
2023/2024,2. Bundesliga,21/04/2024,12:30,Hannover,St Pauli,1,2,A,3.02,3.32,2.35
2023/2024,2. Bundesliga,21/04/2024,12:30,Hansa Rostock,Magdeburg,0,2,A,2.75,3.47,2.45
2023/2024,2. Bundesliga,21/04/2024,12:30,Karlsruhe,Hertha,3,2,H,2.08,3.83,3.15
2023/2024,2. Bundesliga,26/04/2024,17:30,Hertha,Hannover,1,1,D,2.24,3.65,2.93
2023/2024,2. Bundesliga,26/04/2024,17:30,St Pauli,Hansa Rostock,1,0,H,1.32,5.3,8.97
2023/2024,2. Bundesliga,27/04/2024,12:00,Braunschweig,Hamburg,0,4,A,2.95,3.67,2.22
2023/2024,2. Bundesliga,27/04/2024,12:00,Holstein Kiel,Kaiserslautern,1,3,A,1.8,3.96,4
2023/2024,2. Bundesliga,27/04/2024,12:00,Paderborn,Elversberg,3,1,H,1.84,4.15,3.6
2023/2024,2. Bundesliga,27/04/2024,19:30,Schalke 04,Fortuna Dusseldorf,1,1,D,2.7,3.54,2.42
2023/2024,2. Bundesliga,28/04/2024,12:30,Magdeburg,Osnabruck,1,1,D,1.59,4.3,5.01
2023/2024,2. Bundesliga,28/04/2024,12:30,Nurnberg,Karlsruhe,0,1,A,3.28,3.77,2.04
2023/2024,2. Bundesliga,28/04/2024,12:30,Wehen,Greuther Furth,3,5,A,2,3.59,3.52
2023/2024,2. Bundesliga,03/05/2024,17:30,Fortuna Dusseldorf,Nurnberg,3,1,H,1.35,5.2,7.75
2023/2024,2. Bundesliga,03/05/2024,17:30,Hamburg,St Pauli,1,0,H,2.13,3.69,3.11
2023/2024,2. Bundesliga,04/05/2024,12:00,Greuther Furth,Braunschweig,3,3,D,2.43,3.58,2.7
2023/2024,2. Bundesliga,04/05/2024,12:00,Hansa Rostock,Karlsruhe,1,2,A,2.92,3.6,2.27
2023/2024,2. Bundesliga,04/05/2024,19:30,Kaiserslautern,Magdeburg,4,1,H,2,3.7,3.44
2023/2024,2. Bundesliga,05/05/2024,12:30,Elversberg,Hertha,4,2,H,2.19,3.82,2.93
2023/2024,2. Bundesliga,05/05/2024,12:30,Hannover,Paderborn,3,2,H,2.03,3.8,3.27
2023/2024,2. Bundesliga,05/05/2024,12:30,Wehen,Holstein Kiel,0,1,A,3.38,3.66,2.01
2023/2024,2. Bundesliga,07/05/2024,17:30,Osnabruck,Schalke 04,0,4,A,3.28,3.64,2.07
2023/2024,2. Bundesliga,10/05/2024,17:30,Magdeburg,Greuther Furth,0,0,D,2.08,3.7,3.27
2023/2024,2. Bundesliga,10/05/2024,17:30,Paderborn,Hamburg,1,0,H,3.54,4.39,1.82
2023/2024,2. Bundesliga,11/05/2024,12:00,Hertha,Kaiserslautern,3,1,H,2.38,3.82,2.65
2023/2024,2. Bundesliga,11/05/2024,12:00,Nurnberg,Elversberg,3,0,H,2.52,3.77,2.52
2023/2024,2. Bundesliga,11/05/2024,12:00,Schalke 04,Hansa Rostock,2,1,H,1.97,3.87,3.38
2023/2024,2. Bundesliga,11/05/2024,19:30,Holstein Kiel,Fortuna Dusseldorf,1,1,D,2.54,3.56,2.61
2023/2024,2. Bundesliga,12/05/2024,12:30,Braunschweig,Wehen,1,0,H,2.18,3.43,3.21
2023/2024,2. Bundesliga,12/05/2024,12:30,Karlsruhe,Hannover,1,2,A,2.13,3.87,2.96
2023/2024,2. Bundesliga,12/05/2024,12:30,St Pauli,Osnabruck,3,1,H,1.19,6.97,13.06
2023/2024,2. Bundesliga,19/05/2024,14:30,Elversberg,Karlsruhe,0,3,A,2.76,4.11,2.19
2023/2024,2. Bundesliga,19/05/2024,14:30,Fortuna Dusseldorf,Magdeburg,3,2,H,1.84,4.16,3.63
2023/2024,2. Bundesliga,19/05/2024,14:30,Greuther Furth,Schalke 04,2,0,H,1.94,3.85,3.49
2023/2024,2. Bundesliga,19/05/2024,14:30,Hamburg,Nurnberg,4,1,H,1.25,6.66,8.95
2023/2024,2. Bundesliga,19/05/2024,14:30,Hannover,Holstein Kiel,1,2,A,2.03,3.97,3.19
2023/2024,2. Bundesliga,19/05/2024,14:30,Hansa Rostock,Paderborn,1,2,A,2.24,3.87,2.81
2023/2024,2. Bundesliga,19/05/2024,14:30,Kaiserslautern,Braunschweig,5,0,H,1.78,3.97,4.03
2023/2024,2. Bundesliga,19/05/2024,14:30,Osnabruck,Hertha,2,1,H,3.76,4.28,1.79
2023/2024,2. Bundesliga,19/05/2024,14:30,Wehen,St Pauli,1,2,A,2.98,3.78,2.17
2024/2025,2. Bundesliga,02/08/2024,19:30,FC Koln,Hamburg,1,2,A,2.05,3.74,3.34
2024/2025,2. Bundesliga,03/08/2024,12:00,Hannover,Regensburg,2,0,H,1.53,4.31,5.83
2024/2025,2. Bundesliga,03/08/2024,12:00,Hertha,Paderborn,1,2,A,2.08,3.86,3.13
2024/2025,2. Bundesliga,03/08/2024,12:00,Karlsruhe,Nurnberg,3,2,H,1.55,4.56,5.18
2024/2025,2. Bundesliga,03/08/2024,12:00,Magdeburg,Elversberg,0,0,D,2.21,3.56,3.09
2024/2025,2. Bundesliga,03/08/2024,19:30,Schalke 04,Braunschweig,5,1,H,1.88,3.72,3.96
2024/2025,2. Bundesliga,04/08/2024,12:30,Darmstadt,Fortuna Dusseldorf,0,2,A,3.14,3.55,2.18
2024/2025,2. Bundesliga,04/08/2024,12:30,Greuther Furth,Preußen Münster,3,1,H,1.93,3.86,3.59
2024/2025,2. Bundesliga,04/08/2024,12:30,Ulm,Kaiserslautern,1,2,A,2.82,3.43,2.43
2024/2025,2. Bundesliga,09/08/2024,17:30,Kaiserslautern,Greuther Furth,2,2,D,1.99,3.76,3.46
2024/2025,2. Bundesliga,09/08/2024,17:30,Regensburg,Ulm,1,0,H,2.5,3.25,2.85
2024/2025,2. Bundesliga,10/08/2024,12:00,Elversberg,FC Koln,2,2,D,3.84,3.99,1.83
2024/2025,2. Bundesliga,10/08/2024,12:00,Fortuna Dusseldorf,Karlsruhe,0,0,D,1.92,3.78,3.69
2024/2025,2. Bundesliga,10/08/2024,12:00,Nurnberg,Schalke 04,3,1,H,2.98,3.65,2.24
2024/2025,2. Bundesliga,10/08/2024,19:30,Hamburg,Hertha,1,1,D,1.66,4.29,4.42
2024/2025,2. Bundesliga,11/08/2024,12:30,Braunschweig,Magdeburg,1,3,A,2.46,3.54,2.68
2024/2025,2. Bundesliga,11/08/2024,12:30,Paderborn,Darmstadt,3,1,H,1.88,3.87,3.71
2024/2025,2. Bundesliga,11/08/2024,12:30,Preußen Münster,Hannover,0,0,D,3.44,3.85,1.95
2024/2025,2. Bundesliga,23/08/2024,17:30,Hannover,Hamburg,1,0,H,2.56,3.61,2.56
2024/2025,2. Bundesliga,23/08/2024,17:30,Karlsruhe,Elversberg,3,2,H,1.68,4.23,4.38
2024/2025,2. Bundesliga,24/08/2024,12:00,Greuther Furth,Paderborn,1,1,D,2.46,3.74,2.6
2024/2025,2. Bundesliga,24/08/2024,12:00,Hertha,Regensburg,2,0,H,1.63,4.08,5.04
2024/2025,2. Bundesliga,24/08/2024,12:00,Preußen Münster,Kaiserslautern,0,1,A,2.71,3.61,2.43
2024/2025,2. Bundesliga,24/08/2024,19:30,FC Koln,Braunschweig,5,0,H,1.43,4.97,6.24
2024/2025,2. Bundesliga,25/08/2024,12:30,Darmstadt,Nurnberg,1,1,D,2.02,3.65,3.5
2024/2025,2. Bundesliga,25/08/2024,12:30,Magdeburg,Schalke 04,2,2,D,2.38,3.6,2.8
2024/2025,2. Bundesliga,25/08/2024,12:30,Ulm,Fortuna Dusseldorf,1,2,A,3.48,3.38,2.11
2024/2025,2. Bundesliga,30/08/2024,17:30,Fortuna Dusseldorf,Hannover,1,0,H,2.22,3.44,3.14
2024/2025,2. Bundesliga,30/08/2024,17:30,Regensburg,Greuther Furth,0,4,A,2.87,3.42,2.39
2024/2025,2. Bundesliga,31/08/2024,12:00,Elversberg,Darmstadt,4,0,H,2.55,3.65,2.54
2024/2025,2. Bundesliga,31/08/2024,12:00,Hamburg,Preußen Münster,4,1,H,1.48,4.63,5.82
2024/2025,2. Bundesliga,31/08/2024,12:00,Nurnberg,Magdeburg,0,4,A,2.43,3.47,2.78
2024/2025,2. Bundesliga,31/08/2024,19:30,Kaiserslautern,Hertha,3,4,A,2.22,3.66,2.97
2024/2025,2. Bundesliga,01/09/2024,12:30,Braunschweig,Karlsruhe,1,2,A,2.87,3.73,2.25
2024/2025,2. Bundesliga,01/09/2024,12:30,Paderborn,Ulm,0,0,D,1.53,4.38,5.6
2024/2025,2. Bundesliga,01/09/2024,12:30,Schalke 04,FC Koln,1,3,A,3.15,3.74,2.11
2024/2025,2. Bundesliga,13/09/2024,17:30,Karlsruhe,Schalke 04,2,0,H,1.99,3.79,3.4
2024/2025,2. Bundesliga,13/09/2024,17:30,Preußen Münster,Paderborn,3,3,D,3.16,3.82,2.09
2024/2025,2. Bundesliga,14/09/2024,12:00,Darmstadt,Braunschweig,1,1,D,1.98,3.65,3.6
2024/2025,2. Bundesliga,14/09/2024,12:00,Hannover,Kaiserslautern,3,1,H,1.96,3.72,3.58
2024/2025,2. Bundesliga,14/09/2024,12:00,Ulm,Nurnberg,1,2,A,2.17,3.43,3.27
2024/2025,2. Bundesliga,14/09/2024,19:30,FC Koln,Magdeburg,1,2,A,1.42,5.06,6.33
2024/2025,2. Bundesliga,15/09/2024,12:30,Greuther Furth,Elversberg,0,0,D,1.93,3.96,3.47
2024/2025,2. Bundesliga,15/09/2024,12:30,Hamburg,Regensburg,5,0,H,1.4,4.99,6.89
2024/2025,2. Bundesliga,15/09/2024,12:30,Hertha,Fortuna Dusseldorf,0,2,A,2.4,3.66,2.7
2024/2025,2. Bundesliga,20/09/2024,17:30,Paderborn,Hannover,2,1,H,2.22,3.62,3.01
2024/2025,2. Bundesliga,20/09/2024,17:30,Schalke 04,Darmstadt,3,5,A,1.85,3.83,3.89
2024/2025,2. Bundesliga,21/09/2024,12:00,Braunschweig,Greuther Furth,2,0,H,2.18,3.6,3.11
2024/2025,2. Bundesliga,21/09/2024,12:00,Fortuna Dusseldorf,FC Koln,2,2,D,3.01,3.64,2.22
2024/2025,2. Bundesliga,21/09/2024,12:00,Nurnberg,Hertha,0,2,A,3.08,3.69,2.17
2024/2025,2. Bundesliga,21/09/2024,19:30,Kaiserslautern,Hamburg,2,2,D,3.1,3.76,2.13
2024/2025,2. Bundesliga,22/09/2024,12:30,Elversberg,Ulm,1,3,A,1.81,3.74,4.2
2024/2025,2. Bundesliga,22/09/2024,12:30,Magdeburg,Karlsruhe,2,2,D,2.49,3.82,2.54
2024/2025,2. Bundesliga,22/09/2024,12:30,Regensburg,Preußen Münster,0,3,A,2.27,3.48,3.02
2024/2025,2. Bundesliga,27/09/2024,17:30,Greuther Furth,Fortuna Dusseldorf,1,2,A,2.84,3.53,2.37
2024/2025,2. Bundesliga,27/09/2024,17:30,Ulm,Braunschweig,3,1,H,2.61,3.3,2.69
2024/2025,2. Bundesliga,28/09/2024,12:00,Darmstadt,Magdeburg,1,2,A,2.32,3.56,2.9
2024/2025,2. Bundesliga,28/09/2024,12:00,Hamburg,Paderborn,2,2,D,1.87,3.97,3.69
2024/2025,2. Bundesliga,28/09/2024,12:00,Regensburg,Kaiserslautern,0,0,D,3.27,3.62,2.11
2024/2025,2. Bundesliga,28/09/2024,19:30,Preußen Münster,Schalke 04,1,2,A,2.51,3.68,2.59
2024/2025,2. Bundesliga,29/09/2024,12:30,FC Koln,Karlsruhe,4,4,D,1.49,4.77,5.76
2024/2025,2. Bundesliga,29/09/2024,12:30,Hannover,Nurnberg,2,0,H,1.45,4.73,6.4
2024/2025,2. Bundesliga,29/09/2024,12:30,Hertha,Elversberg,1,4,A,1.81,4.04,3.92
2024/2025,2. Bundesliga,04/10/2024,17:30,Karlsruhe,Darmstadt,3,3,D,1.72,4.03,4.44
2024/2025,2. Bundesliga,04/10/2024,17:30,Paderborn,Regensburg,3,0,H,1.37,5.26,7.33
2024/2025,2. Bundesliga,05/10/2024,12:00,Elversberg,Kaiserslautern,1,0,H,2.16,3.75,3.03
2024/2025,2. Bundesliga,05/10/2024,12:00,FC Koln,Ulm,2,0,H,1.29,5.82,8.95
2024/2025,2. Bundesliga,05/10/2024,12:00,Nurnberg,Preußen Münster,3,2,H,2.66,3.57,2.49
2024/2025,2. Bundesliga,05/10/2024,19:30,Schalke 04,Hertha,2,2,D,2.38,3.73,2.71
2024/2025,2. Bundesliga,06/10/2024,12:30,Braunschweig,Hannover,2,0,H,3.24,3.44,2.18
2024/2025,2. Bundesliga,06/10/2024,12:30,Fortuna Dusseldorf,Hamburg,0,3,A,2.69,3.49,2.5
2024/2025,2. Bundesliga,06/10/2024,12:30,Magdeburg,Greuther Furth,2,2,D,1.96,3.87,3.46
2024/2025,2. Bundesliga,18/10/2024,17:30,Darmstadt,FC Koln,5,1,H,3.6,3.95,1.91
2024/2025,2. Bundesliga,18/10/2024,17:30,Hertha,Braunschweig,3,1,H,1.87,3.85,3.8
2024/2025,2. Bundesliga,19/10/2024,12:00,Hannover,Schalke 04,1,0,H,1.84,3.76,4.03
2024/2025,2. Bundesliga,19/10/2024,12:00,Preußen Münster,Elversberg,1,1,D,2.57,3.73,2.5
2024/2025,2. Bundesliga,19/10/2024,12:00,Regensburg,Fortuna Dusseldorf,0,3,A,4.39,3.84,1.75
2024/2025,2. Bundesliga,19/10/2024,19:30,Kaiserslautern,Paderborn,3,0,H,3.01,3.61,2.23
2024/2025,2. Bundesliga,20/10/2024,12:30,Greuther Furth,Nurnberg,0,4,A,2.08,3.57,3.38
2024/2025,2. Bundesliga,20/10/2024,12:30,Hamburg,Magdeburg,3,1,H,1.68,4.24,4.44
2024/2025,2. Bundesliga,20/10/2024,12:30,Ulm,Karlsruhe,0,1,A,3.62,3.59,1.98
2024/2025,2. Bundesliga,25/10/2024,17:30,FC Koln,Paderborn,1,2,A,1.54,4.47,5.41
2024/2025,2. Bundesliga,25/10/2024,17:30,Nurnberg,Regensburg,8,3,H,1.64,3.98,5.14
2024/2025,2. Bundesliga,26/10/2024,12:00,Elversberg,Hamburg,4,2,H,2.75,3.65,2.37
2024/2025,2. Bundesliga,26/10/2024,12:00,Karlsruhe,Hertha,1,3,A,2.17,3.82,2.98
2024/2025,2. Bundesliga,26/10/2024,12:00,Schalke 04,Greuther Furth,3,4,A,1.93,3.59,3.81
2024/2025,2. Bundesliga,26/10/2024,19:30,Fortuna Dusseldorf,Kaiserslautern,3,4,A,1.72,3.93,4.5
2024/2025,2. Bundesliga,27/10/2024,12:30,Braunschweig,Preußen Münster,1,1,D,1.9,3.71,3.82
2024/2025,2. Bundesliga,27/10/2024,12:30,Darmstadt,Ulm,1,1,D,1.65,3.9,5.11
2024/2025,2. Bundesliga,27/10/2024,12:30,Magdeburg,Hannover,0,3,A,2.52,3.49,2.67
2024/2025,2. Bundesliga,01/11/2024,17:30,Preußen Münster,Fortuna Dusseldorf,1,0,H,3.67,3.63,1.96
2024/2025,2. Bundesliga,01/11/2024,17:30,Ulm,Schalke 04,0,0,D,2.65,3.22,2.71
2024/2025,2. Bundesliga,02/11/2024,12:00,Greuther Furth,Darmstadt,1,5,A,2.67,3.64,2.44
2024/2025,2. Bundesliga,02/11/2024,12:00,Hannover,Karlsruhe,2,1,H,1.96,3.6,3.7
2024/2025,2. Bundesliga,02/11/2024,12:00,Regensburg,Elversberg,1,0,H,4.24,3.7,1.81
2024/2025,2. Bundesliga,02/11/2024,19:30,Hertha,FC Koln,0,1,A,2.74,3.66,2.38
2024/2025,2. Bundesliga,03/11/2024,12:30,Hamburg,Nurnberg,1,1,D,1.68,4.29,4.4
2024/2025,2. Bundesliga,03/11/2024,12:30,Kaiserslautern,Magdeburg,2,2,D,2.32,3.53,2.91
2024/2025,2. Bundesliga,03/11/2024,12:30,Paderborn,Braunschweig,0,0,D,1.78,3.76,4.39
2024/2025,2. Bundesliga,08/11/2024,17:30,Braunschweig,Hamburg,3,1,H,3.24,3.62,2.12
2024/2025,2. Bundesliga,08/11/2024,17:30,Nurnberg,Kaiserslautern,0,0,D,2.16,3.59,3.16
