Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2023/2024,Scottish Premiership,03/09/2023,15:00,Aberdeen,Hibernian,0,2,A,2.34,3.39,2.98
2023/2024,Scottish Premiership,03/09/2023,15:00,Hearts,Motherwell,0,1,A,1.75,3.76,4.55
2023/2024,Scottish Premiership,16/09/2023,12:30,St Johnstone,Rangers,0,2,A,11.73,6.1,1.23
2023/2024,Scottish Premiership,16/09/2023,15:00,Celtic,Dundee,3,0,H,1.19,7.2,12.17
2023/2024,Scottish Premiership,16/09/2023,15:00,Hearts,Aberdeen,2,0,H,2.08,3.58,3.35
2023/2024,Scottish Premiership,16/09/2023,15:00,Kilmarnock,Hibernian,2,2,D,2.56,3.16,2.84
2023/2024,Scottish Premiership,16/09/2023,15:00,Motherwell,St Mirren,0,1,A,2.72,3.1,2.72
2023/2024,Scottish Premiership,16/09/2023,15:00,Ross County,Livingston,1,1,D,2.2,3.2,3.42
2023/2024,Scottish Premiership,23/09/2023,12:30,Livingston,Celtic,0,3,A,10.13,5.74,1.27
2023/2024,Scottish Premiership,23/09/2023,15:00,Dundee,Kilmarnock,2,2,D,2.44,3.22,2.94
2023/2024,Scottish Premiership,23/09/2023,15:00,Hibernian,St Johnstone,2,0,H,1.57,4.04,5.68
2023/2024,Scottish Premiership,23/09/2023,15:00,St Mirren,Hearts,1,0,H,2.79,3.13,2.62
2023/2024,Scottish Premiership,24/09/2023,15:00,Aberdeen,Ross County,4,0,H,1.88,3.57,4.03
2023/2024,Scottish Premiership,24/09/2023,15:00,Rangers,Motherwell,1,0,H,1.21,6.63,12.25
2023/2024,Scottish Premiership,30/09/2023,12:30,Motherwell,Celtic,1,2,A,7.49,4.98,1.39
2023/2024,Scottish Premiership,30/09/2023,15:00,Hibernian,Dundee,0,0,D,1.63,4.05,5.16
2023/2024,Scottish Premiership,30/09/2023,15:00,Kilmarnock,St Mirren,1,1,D,2.21,3.23,3.38
2023/2024,Scottish Premiership,30/09/2023,15:00,Rangers,Aberdeen,1,3,A,1.33,5.33,8.64
2023/2024,Scottish Premiership,30/09/2023,15:00,Ross County,Hearts,0,1,A,3.12,3.31,2.3
2023/2024,Scottish Premiership,30/09/2023,15:00,St Johnstone,Livingston,1,1,D,2.46,3.03,3.12
2023/2024,Scottish Premiership,07/10/2023,15:00,Celtic,Kilmarnock,3,1,H,1.21,6.76,12.35
2023/2024,Scottish Premiership,07/10/2023,15:00,Hearts,Hibernian,2,2,D,2.42,3.38,2.86
2023/2024,Scottish Premiership,07/10/2023,15:00,Livingston,Motherwell,2,0,H,2.96,3.15,2.47
2023/2024,Scottish Premiership,08/10/2023,12:00,St Mirren,Rangers,0,3,A,5.44,4.02,1.59
2023/2024,Scottish Premiership,08/10/2023,15:00,Aberdeen,St Johnstone,0,0,D,1.47,4.24,6.78
2023/2024,Scottish Premiership,21/10/2023,15:00,Kilmarnock,Livingston,3,1,H,1.92,3.4,4.15
2023/2024,Scottish Premiership,21/10/2023,15:00,Rangers,Hibernian,4,0,H,1.38,5.01,7.43
2023/2024,Scottish Premiership,22/10/2023,14:15,Hearts,Celtic,1,4,A,6.03,4.72,1.47
2023/2024,Scottish Premiership,24/10/2023,19:45,Dundee,Ross County,0,0,D,2.15,3.42,3.33
2023/2024,Scottish Premiership,28/10/2023,15:00,Hibernian,Celtic,0,0,D,6.04,4.69,1.48
2023/2024,Scottish Premiership,28/10/2023,15:00,Livingston,Dundee,0,2,A,2.52,3.19,2.89
2023/2024,Scottish Premiership,28/10/2023,15:00,Motherwell,Ross County,3,3,D,1.88,3.57,4.06
2023/2024,Scottish Premiership,28/10/2023,15:00,St Mirren,St Johnstone,4,0,H,1.76,3.42,5.06
2023/2024,Scottish Premiership,29/10/2023,12:00,Kilmarnock,Aberdeen,2,0,H,2.47,3.23,2.92
2023/2024,Scottish Premiership,29/10/2023,15:00,Rangers,Hearts,2,1,H,1.26,5.86,10.24
2023/2024,Scottish Premiership,31/10/2023,19:45,Hibernian,Ross County,2,2,D,1.71,3.87,4.68
2023/2024,Scottish Premiership,01/11/2023,19:45,Celtic,St Mirren,2,1,H,1.2,6.65,13.03
2023/2024,Scottish Premiership,01/11/2023,19:45,Dundee,Rangers,0,5,A,7.15,4.55,1.43
2023/2024,Scottish Premiership,01/11/2023,19:45,Hearts,Livingston,1,0,H,1.48,4.28,6.63
2023/2024,Scottish Premiership,01/11/2023,19:45,Motherwell,Aberdeen,2,4,A,2.5,3.22,2.88
2023/2024,Scottish Premiership,01/11/2023,19:45,St Johnstone,Kilmarnock,2,1,H,3.57,3.18,2.16
2023/2024,Scottish Premiership,04/11/2023,12:30,Ross County,Celtic,0,3,A,9,5.37,1.31
2023/2024,Scottish Premiership,04/11/2023,15:00,Kilmarnock,Motherwell,1,0,H,1.97,3.39,3.89
2023/2024,Scottish Premiership,05/11/2023,14:00,Dundee,Livingston,1,0,H,1.83,3.5,4.43
2023/2024,Scottish Premiership,07/11/2023,19:45,St Johnstone,Motherwell,2,2,D,2.73,3.08,2.72
2023/2024,Scottish Premiership,08/11/2023,19:45,St Mirren,Hibernian,2,2,D,2.32,3.21,3.17
2023/2024,Scottish Premiership,11/11/2023,15:00,Dundee,St Mirren,4,0,H,2.59,3.14,2.82
2023/2024,Scottish Premiership,11/11/2023,15:00,Hibernian,Kilmarnock,1,0,H,2.13,3.42,3.36
2023/2024,Scottish Premiership,11/11/2023,15:00,Motherwell,Hearts,1,2,A,3,3.35,2.34
2023/2024,Scottish Premiership,11/11/2023,15:00,St Johnstone,Ross County,1,0,H,2.51,3.14,2.91
2023/2024,Scottish Premiership,12/11/2023,12:00,Livingston,Rangers,0,2,A,12.06,5.89,1.24
2023/2024,Scottish Premiership,12/11/2023,14:30,Celtic,Aberdeen,6,0,H,1.23,6.26,11.35
2023/2024,Scottish Premiership,25/11/2023,15:00,Celtic,Motherwell,1,1,D,1.14,8.25,17
2023/2024,Scottish Premiership,25/11/2023,15:00,Dundee,Hibernian,1,2,A,2.89,3.27,2.45
2023/2024,Scottish Premiership,25/11/2023,15:00,Hearts,St Johnstone,1,0,H,1.47,4.28,6.96
2023/2024,Scottish Premiership,25/11/2023,15:00,Ross County,Kilmarnock,0,0,D,2.95,3.09,2.52
2023/2024,Scottish Premiership,25/11/2023,15:00,St Mirren,Livingston,1,0,H,1.89,3.3,4.4
2023/2024,Scottish Premiership,26/11/2023,12:00,Aberdeen,Rangers,1,1,D,7.11,4.54,1.44
2023/2024,Scottish Premiership,28/11/2023,19:45,Ross County,St Mirren,1,0,H,2.51,3,3.05
2023/2024,Scottish Premiership,02/12/2023,15:00,Kilmarnock,Hearts,0,1,A,2.66,3.22,2.69
2023/2024,Scottish Premiership,02/12/2023,15:00,Motherwell,Dundee,3,3,D,2.25,3.28,3.24
2023/2024,Scottish Premiership,03/12/2023,12:00,St Johnstone,Celtic,1,3,A,12.84,6.51,1.21
2023/2024,Scottish Premiership,03/12/2023,15:00,Hibernian,Aberdeen,2,0,H,2.24,3.44,3.11
2023/2024,Scottish Premiership,03/12/2023,15:00,Rangers,St Mirren,2,0,H,1.16,7.31,16.77
2023/2024,Scottish Premiership,05/12/2023,19:45,Ross County,Motherwell,3,0,H,2.22,3.12,3.46
2023/2024,Scottish Premiership,06/12/2023,19:45,Aberdeen,Kilmarnock,0,1,A,2.08,3.32,3.62
2023/2024,Scottish Premiership,06/12/2023,19:45,Celtic,Hibernian,4,1,H,1.21,6.64,11.9
2023/2024,Scottish Premiership,06/12/2023,19:45,St Johnstone,St Mirren,1,0,H,2.95,2.94,2.64
2023/2024,Scottish Premiership,06/12/2023,20:00,Hearts,Rangers,0,1,A,6.39,4.37,1.49
2023/2024,Scottish Premiership,09/12/2023,15:00,Aberdeen,Hearts,2,1,H,2.38,3.39,2.9
2023/2024,Scottish Premiership,09/12/2023,15:00,Livingston,Hibernian,0,1,A,3.75,3.37,2.01
2023/2024,Scottish Premiership,09/12/2023,15:00,Motherwell,St Johnstone,1,1,D,2.25,3.21,3.28
2023/2024,Scottish Premiership,09/12/2023,15:00,Rangers,Dundee,3,1,H,1.11,9.11,21.19
2023/2024,Scottish Premiership,09/12/2023,15:00,St Mirren,Ross County,2,0,H,2.18,3.11,3.56
2023/2024,Scottish Premiership,10/12/2023,12:00,Kilmarnock,Celtic,2,1,H,7.46,5.07,1.37
2023/2024,Scottish Premiership,16/12/2023,15:00,Celtic,Hearts,0,2,A,1.21,6.74,12.35
2023/2024,Scottish Premiership,16/12/2023,15:00,Livingston,Kilmarnock,0,0,D,3.57,3.16,2.17
2023/2024,Scottish Premiership,16/12/2023,15:00,Ross County,Dundee,0,1,A,2.27,3.23,3.22
2023/2024,Scottish Premiership,16/12/2023,15:00,St Johnstone,Hibernian,1,0,H,3.56,3.33,2.09
2023/2024,Scottish Premiership,16/12/2023,15:00,St Mirren,Motherwell,0,0,D,1.97,3.29,4.05
2023/2024,Scottish Premiership,20/12/2023,19:45,Aberdeen,Livingston,2,1,H,1.61,3.88,5.53
2023/2024,Scottish Premiership,20/12/2023,19:45,Rangers,St Johnstone,2,0,H,1.12,8.6,20.63
2023/2024,Scottish Premiership,23/12/2023,15:00,Celtic,Livingston,2,0,H,1.07,11.31,28.6
2023/2024,Scottish Premiership,23/12/2023,15:00,Hearts,St Mirren,2,0,H,1.87,3.44,4.31
2023/2024,Scottish Premiership,23/12/2023,15:00,Kilmarnock,St Johnstone,2,1,H,1.65,3.72,5.48
2023/2024,Scottish Premiership,24/12/2023,12:00,Motherwell,Rangers,0,2,A,10.46,5.86,1.26
2023/2024,Scottish Premiership,26/12/2023,15:00,Dundee,Celtic,0,3,A,10.15,6.01,1.26
2023/2024,Scottish Premiership,27/12/2023,19:45,Livingston,St Johnstone,0,0,D,2.31,2.99,3.41
2023/2024,Scottish Premiership,27/12/2023,19:45,St Mirren,Kilmarnock,0,1,A,2.86,2.95,2.69
2023/2024,Scottish Premiership,27/12/2023,20:00,Hibernian,Hearts,0,1,A,2.68,3.24,2.63
2023/2024,Scottish Premiership,30/12/2023,12:30,Celtic,Rangers,2,1,H,2.09,3.5,3.4
2023/2024,Scottish Premiership,30/12/2023,15:00,Aberdeen,St Mirren,0,3,A,1.78,3.46,4.85
2023/2024,Scottish Premiership,30/12/2023,15:00,Hearts,Ross County,2,2,D,1.64,3.85,5.23
2023/2024,Scottish Premiership,30/12/2023,15:00,Kilmarnock,Dundee,2,2,D,1.74,3.67,4.75
2023/2024,Scottish Premiership,30/12/2023,15:00,Motherwell,Livingston,3,1,H,2.11,3.18,3.69
2023/2024,Scottish Premiership,02/01/2024,15:00,Hibernian,Motherwell,2,2,D,1.97,3.48,3.8
2023/2024,Scottish Premiership,02/01/2024,15:00,Livingston,Hearts,1,2,A,4.11,3.41,1.92
2023/2024,Scottish Premiership,02/01/2024,15:00,Rangers,Kilmarnock,3,1,H,1.21,6.49,13.26
2023/2024,Scottish Premiership,02/01/2024,15:00,Ross County,Aberdeen,0,3,A,3.06,3.28,2.34
2023/2024,Scottish Premiership,02/01/2024,17:00,St Mirren,Celtic,0,3,A,11.31,6.05,1.24
2023/2024,Scottish Premiership,23/01/2024,19:45,Hearts,Dundee,3,2,H,1.75,3.64,4.64
2023/2024,Scottish Premiership,24/01/2024,19:45,Hibernian,Rangers,0,3,A,8.63,5.22,1.33
2023/2024,Scottish Premiership,24/01/2024,19:45,St Johnstone,Aberdeen,1,1,D,3.82,3.21,2.07
2023/2024,Scottish Premiership,27/01/2024,12:30,St Mirren,Rangers,0,1,A,11.57,5.44,1.27
2023/2024,Scottish Premiership,27/01/2024,15:00,Celtic,Ross County,1,0,H,1.05,13.26,32.25
2023/2024,Scottish Premiership,27/01/2024,15:00,Hearts,Aberdeen,2,0,H,2.09,3.42,3.46
2023/2024,Scottish Premiership,27/01/2024,15:00,Kilmarnock,Hibernian,2,2,D,2.07,3.42,3.54
2023/2024,Scottish Premiership,27/01/2024,15:00,Livingston,Dundee,1,4,A,2.63,3.08,2.82
2023/2024,Scottish Premiership,27/01/2024,15:00,St Johnstone,Motherwell,1,1,D,2.53,2.89,3.14
2023/2024,Scottish Premiership,30/01/2024,19:45,Aberdeen,Dundee,1,1,D,1.88,3.58,4.1
2023/2024,Scottish Premiership,30/01/2024,19:45,Livingston,Ross County,2,2,D,2.3,3.13,3.27
2023/2024,Scottish Premiership,03/02/2024,12:30,Aberdeen,Celtic,1,1,D,6.29,4.75,1.45
2023/2024,Scottish Premiership,03/02/2024,15:00,Dundee,Hearts,2,3,A,2.86,3.37,2.41
2023/2024,Scottish Premiership,03/02/2024,15:00,Hibernian,St Mirren,0,3,A,1.87,3.42,4.29
2023/2024,Scottish Premiership,03/02/2024,15:00,Motherwell,Kilmarnock,1,1,D,2.92,3.11,2.52
2023/2024,Scottish Premiership,03/02/2024,15:00,Rangers,Livingston,3,0,H,1.09,9.84,24.07
2023/2024,Scottish Premiership,03/02/2024,15:00,Ross County,St Johnstone,0,1,A,2.3,3.05,3.37
2023/2024,Scottish Premiership,06/02/2024,19:45,Motherwell,Ross County,5,0,H,1.91,3.38,4.15
2023/2024,Scottish Premiership,06/02/2024,20:00,Rangers,Aberdeen,2,1,H,1.22,6.24,12.38
2023/2024,Scottish Premiership,07/02/2024,19:45,Kilmarnock,Livingston,1,0,H,1.62,3.71,5.76
2023/2024,Scottish Premiership,07/02/2024,19:45,St Johnstone,Hearts,0,1,A,4.21,3.47,1.88
2023/2024,Scottish Premiership,07/02/2024,19:45,St Mirren,Dundee,2,0,H,2.37,3.12,3.16
2023/2024,Scottish Premiership,07/02/2024,20:00,Hibernian,Celtic,1,2,A,6.17,4.72,1.46
2023/2024,Scottish Premiership,11/02/2024,14:00,Dundee,St Johnstone,2,1,H,1.83,3.45,4.44
2023/2024,Scottish Premiership,14/02/2024,19:45,Aberdeen,Motherwell,3,3,D,1.97,3.42,3.85
2023/2024,Scottish Premiership,14/02/2024,19:45,Rangers,Ross County,3,1,H,1.07,11.41,24.56
2023/2024,Scottish Premiership,17/02/2024,15:00,Aberdeen,Hibernian,2,2,D,2.2,3.39,3.21
2023/2024,Scottish Premiership,17/02/2024,15:00,Celtic,Kilmarnock,1,1,D,1.21,6.55,12.14
2023/2024,Scottish Premiership,17/02/2024,15:00,Dundee,Ross County,2,0,H,1.61,4.2,5.01
2023/2024,Scottish Premiership,17/02/2024,15:00,Hearts,Motherwell,2,0,H,1.71,3.73,4.85
2023/2024,Scottish Premiership,17/02/2024,15:00,Livingston,St Mirren,1,0,H,3.21,3.06,2.38
2023/2024,Scottish Premiership,18/02/2024,12:00,St Johnstone,Rangers,0,3,A,11.42,5.85,1.25
2023/2024,Scottish Premiership,24/02/2024,15:00,Hibernian,Dundee,2,1,H,1.93,3.7,3.72
2023/2024,Scottish Premiership,24/02/2024,15:00,Kilmarnock,Aberdeen,2,0,H,2.45,3.19,2.95
2023/2024,Scottish Premiership,24/02/2024,15:00,Rangers,Hearts,5,0,H,1.27,5.83,10.1
2023/2024,Scottish Premiership,24/02/2024,15:00,Ross County,Livingston,3,2,H,2.39,3.18,3.06
2023/2024,Scottish Premiership,24/02/2024,15:00,St Mirren,St Johnstone,2,0,H,1.8,3.28,5.08
2023/2024,Scottish Premiership,25/02/2024,12:00,Motherwell,Celtic,1,3,A,8.48,5.51,1.31
2023/2024,Scottish Premiership,27/02/2024,20:00,Ross County,St Mirren,1,1,D,3.6,3.21,2.13
2023/2024,Scottish Premiership,28/02/2024,19:45,Aberdeen,St Johnstone,0,2,A,1.67,3.55,5.54
2023/2024,Scottish Premiership,28/02/2024,19:45,Celtic,Dundee,7,1,H,1.13,8.73,17.54
2023/2024,Scottish Premiership,28/02/2024,19:45,Hearts,Hibernian,1,1,D,2,3.57,3.6
2023/2024,Scottish Premiership,28/02/2024,19:45,Kilmarnock,Rangers,1,2,A,7.17,4.26,1.46
2023/2024,Scottish Premiership,28/02/2024,20:00,Livingston,Motherwell,1,3,A,3.05,3.16,2.41
2023/2024,Scottish Premiership,02/03/2024,15:00,Dundee,Kilmarnock,2,2,D,2.98,3.31,2.38
2023/2024,Scottish Premiership,02/03/2024,15:00,Hibernian,Ross County,2,0,H,1.39,4.95,7.4
2023/2024,Scottish Premiership,02/03/2024,15:00,Rangers,Motherwell,1,2,A,1.15,7.71,16.98
2023/2024,Scottish Premiership,02/03/2024,15:00,St Johnstone,Livingston,1,1,D,2.2,2.96,3.74
2023/2024,Scottish Premiership,02/03/2024,15:00,St Mirren,Aberdeen,2,1,H,2.33,3.17,3.17
2023/2024,Scottish Premiership,03/03/2024,12:00,Hearts,Celtic,2,0,H,6.24,4.67,1.46
2023/2024,Scottish Premiership,13/03/2024,19:45,Dundee,Aberdeen,1,0,H,3,3.29,2.38
2023/2024,Scottish Premiership,13/03/2024,19:45,Ross County,Hibernian,2,2,D,4.34,3.52,1.84
2023/2024,Scottish Premiership,16/03/2024,15:00,Celtic,St Johnstone,3,1,H,1.13,8.6,18.91
2023/2024,Scottish Premiership,16/03/2024,15:00,Hibernian,Livingston,3,0,H,1.47,4.25,6.95
2023/2024,Scottish Premiership,16/03/2024,15:00,Kilmarnock,St Mirren,5,2,H,2.08,3,4.08
2023/2024,Scottish Premiership,16/03/2024,15:00,Motherwell,Aberdeen,0,1,A,2.37,3.24,3.06
2023/2024,Scottish Premiership,16/03/2024,15:00,Ross County,Hearts,2,1,H,4.17,3.52,1.87
2023/2024,Scottish Premiership,30/03/2024,15:00,Aberdeen,Ross County,2,1,H,1.55,3.95,6.15
2023/2024,Scottish Premiership,30/03/2024,15:00,Hearts,Kilmarnock,1,1,D,2.25,3.34,3.16
2023/2024,Scottish Premiership,30/03/2024,15:00,Motherwell,St Mirren,1,1,D,2.58,3.21,2.77
2023/2024,Scottish Premiership,30/03/2024,15:00,Rangers,Hibernian,3,1,H,1.22,6.58,11.07
2023/2024,Scottish Premiership,30/03/2024,15:00,St Johnstone,Dundee,1,2,A,3.05,3.08,2.45
2023/2024,Scottish Premiership,31/03/2024,12:00,Livingston,Celtic,0,3,A,13.07,7.16,1.19
2023/2024,Scottish Premiership,06/04/2024,15:00,Dundee,Motherwell,2,3,A,2.24,3.37,3.18
2023/2024,Scottish Premiership,06/04/2024,15:00,Hibernian,St Johnstone,1,2,A,1.53,4.07,6.25
2023/2024,Scottish Premiership,06/04/2024,15:00,Kilmarnock,Ross County,1,0,H,1.52,4.04,6.48
2023/2024,Scottish Premiership,06/04/2024,15:00,Livingston,Aberdeen,0,0,D,4.15,3.4,1.92
2023/2024,Scottish Premiership,06/04/2024,15:00,St Mirren,Hearts,1,2,A,2.37,3.14,3.13
2023/2024,Scottish Premiership,07/04/2024,12:00,Rangers,Celtic,3,3,D,2.38,3.51,2.82
2023/2024,Scottish Premiership,13/04/2024,15:00,Aberdeen,Dundee,0,0,D,1.93,3.51,3.89
2023/2024,Scottish Premiership,13/04/2024,15:00,Celtic,St Mirren,3,0,H,1.18,6.95,14.23
2023/2024,Scottish Premiership,13/04/2024,15:00,Hearts,Livingston,4,2,H,1.44,4.54,6.94
2023/2024,Scottish Premiership,13/04/2024,15:00,Motherwell,Hibernian,1,1,D,2.72,3.53,2.45
2023/2024,Scottish Premiership,13/04/2024,15:00,St Johnstone,Kilmarnock,0,2,A,3.99,3.19,2.02
2023/2024,Scottish Premiership,14/04/2024,12:00,Ross County,Rangers,3,2,H,13.79,7.44,1.17
2023/2024,Scottish Premiership,17/04/2024,20:00,Dundee,Rangers,0,0,D,10.3,6.06,1.25
2023/2024,Scottish Premiership,27/04/2024,15:00,Aberdeen,Motherwell,1,0,H,2.2,3.4,3.22
2023/2024,Scottish Premiership,27/04/2024,15:00,Kilmarnock,Hearts,0,0,D,2.27,3.29,3.16
2023/2024,Scottish Premiership,27/04/2024,15:00,Livingston,Ross County,2,0,H,3.11,3.33,2.29
2023/2024,Scottish Premiership,27/04/2024,15:00,St Johnstone,Hibernian,1,3,A,3.53,3.28,2.14
2023/2024,Scottish Premiership,28/04/2024,12:30,St Mirren,Rangers,1,2,A,8.71,4.77,1.36
2023/2024,Scottish Premiership,28/04/2024,15:00,Dundee,Celtic,1,2,A,11.6,7,1.2
2023/2024,Scottish Premiership,04/05/2024,15:00,Aberdeen,St Johnstone,1,0,H,1.71,3.57,5.11
2023/2024,Scottish Premiership,04/05/2024,15:00,Celtic,Hearts,3,0,H,1.21,6.74,11.58
2023/2024,Scottish Premiership,04/05/2024,15:00,Dundee,St Mirren,1,3,A,2.67,3.02,2.83
2023/2024,Scottish Premiership,04/05/2024,15:00,Motherwell,Livingston,4,1,H,1.68,3.78,5
2023/2024,Scottish Premiership,04/05/2024,15:00,Ross County,Hibernian,2,1,H,2.93,3.41,2.36
2023/2024,Scottish Premiership,05/05/2024,13:00,Rangers,Kilmarnock,4,1,H,1.24,5.93,11.52
2023/2024,Scottish Premiership,11/05/2024,12:30,Celtic,Rangers,2,1,H,1.82,3.95,3.94
2023/2024,Scottish Premiership,11/05/2024,15:00,Hearts,Dundee,3,0,H,1.62,4.26,4.83
2023/2024,Scottish Premiership,11/05/2024,15:00,Livingston,St Johnstone,2,1,H,2.87,3.13,2.56
2023/2024,Scottish Premiership,11/05/2024,15:00,Ross County,Motherwell,1,5,A,2.21,3.48,3.15
2023/2024,Scottish Premiership,11/05/2024,15:00,St Mirren,Kilmarnock,0,1,A,2.44,3,3.16
2023/2024,Scottish Premiership,12/05/2024,15:00,Hibernian,Aberdeen,0,4,A,2.01,3.69,3.43
2023/2024,Scottish Premiership,14/05/2024,19:30,Rangers,Dundee,5,2,H,1.17,7.82,13.77
2023/2024,Scottish Premiership,15/05/2024,19:30,Kilmarnock,Celtic,0,5,A,8.77,5.88,1.29
2023/2024,Scottish Premiership,15/05/2024,19:45,Aberdeen,Livingston,5,1,H,1.53,4.34,5.82
2023/2024,Scottish Premiership,15/05/2024,19:45,Hibernian,Motherwell,3,0,H,2.2,3.63,3.04
2023/2024,Scottish Premiership,15/05/2024,19:45,St Johnstone,Ross County,1,1,D,2.36,3.17,3.13
2023/2024,Scottish Premiership,15/05/2024,19:45,St Mirren,Hearts,2,2,D,2.54,3.33,2.75
2023/2024,Scottish Premiership,18/05/2024,12:30,Celtic,St Mirren,3,2,H,1.16,7.94,14.38
2023/2024,Scottish Premiership,18/05/2024,12:30,Dundee,Kilmarnock,1,1,D,2.3,3.56,2.91
2023/2024,Scottish Premiership,18/05/2024,12:30,Hearts,Rangers,3,3,D,3.91,4.24,1.77
2023/2024,Scottish Premiership,19/05/2024,15:00,Livingston,Hibernian,1,1,D,4.1,4.03,1.77
2023/2024,Scottish Premiership,19/05/2024,15:00,Motherwell,St Johnstone,1,2,A,2.2,3.57,3.09
2023/2024,Scottish Premiership,19/05/2024,15:00,Ross County,Aberdeen,2,2,D,2.3,3.77,2.8
2024/2025,Scottish Premiership,03/08/2024,12:30,Hearts,Rangers,0,0,D,4.3,4.11,1.72
2024/2025,Scottish Premiership,03/08/2024,15:00,Motherwell,Ross County,0,0,D,2.25,3.21,3.32
2024/2025,Scottish Premiership,04/08/2024,13:30,Dundee United,Dundee,2,2,D,2.41,3.19,3.04
2024/2025,Scottish Premiership,04/08/2024,15:00,St Mirren,Hibernian,3,0,H,2.72,3.27,2.59
2024/2025,Scottish Premiership,04/08/2024,16:30,Celtic,Kilmarnock,4,0,H,1.12,8.94,19.68
2024/2025,Scottish Premiership,05/08/2024,20:00,St Johnstone,Aberdeen,1,2,A,4.01,3.57,1.9
2024/2025,Scottish Premiership,10/08/2024,15:00,Rangers,Motherwell,2,1,H,1.19,7.15,12.86
2024/2025,Scottish Premiership,10/08/2024,15:00,Ross County,Dundee United,1,1,D,3.23,3.39,2.19
2024/2025,Scottish Premiership,10/08/2024,17:30,Dundee,Hearts,3,1,H,2.99,3.49,2.27
2024/2025,Scottish Premiership,11/08/2024,12:30,Hibernian,Celtic,0,2,A,8.71,5.72,1.3
2024/2025,Scottish Premiership,11/08/2024,15:00,Aberdeen,St Mirren,3,1,H,1.72,3.7,4.74
2024/2025,Scottish Premiership,11/08/2024,15:00,Kilmarnock,St Johnstone,0,3,A,1.6,4.02,5.29
2024/2025,Scottish Premiership,24/08/2024,15:00,Dundee United,St Johnstone,2,0,H,1.77,3.74,4.44
2024/2025,Scottish Premiership,24/08/2024,15:00,Hibernian,Dundee,2,2,D,2.04,3.63,3.42
2024/2025,Scottish Premiership,24/08/2024,15:00,Rangers,Ross County,6,0,H,1.15,7.95,15.2
2024/2025,Scottish Premiership,25/08/2024,12:00,St Mirren,Celtic,0,3,A,12.45,6.55,1.21
2024/2025,Scottish Premiership,25/08/2024,15:00,Aberdeen,Kilmarnock,2,0,H,1.76,3.49,4.84
2024/2025,Scottish Premiership,25/08/2024,15:00,Motherwell,Hearts,3,1,H,3.09,3.3,2.3
2024/2025,Scottish Premiership,31/08/2024,15:00,Dundee,St Mirren,2,2,D,2.28,3.35,3.11
2024/2025,Scottish Premiership,31/08/2024,15:00,St Johnstone,Motherwell,1,2,A,2.99,3.31,2.37
2024/2025,Scottish Premiership,31/08/2024,17:45,Ross County,Aberdeen,0,1,A,4.24,3.6,1.83
2024/2025,Scottish Premiership,01/09/2024,12:30,Celtic,Rangers,3,0,H,1.65,4.08,4.78
2024/2025,Scottish Premiership,01/09/2024,15:00,Hearts,Dundee United,0,1,A,1.88,3.6,3.96
2024/2025,Scottish Premiership,01/09/2024,15:00,Kilmarnock,Hibernian,1,1,D,2.58,3.18,2.78
2024/2025,Scottish Premiership,14/09/2024,15:00,Aberdeen,Motherwell,2,1,H,1.67,3.75,5.1
2024/2025,Scottish Premiership,14/09/2024,15:00,Celtic,Hearts,2,0,H,1.13,8.75,16.97
2024/2025,Scottish Premiership,14/09/2024,15:00,Hibernian,St Johnstone,2,0,H,1.58,4.15,5.39
2024/2025,Scottish Premiership,14/09/2024,15:00,Ross County,Dundee,2,0,H,2.81,3.51,2.38
2024/2025,Scottish Premiership,14/09/2024,15:00,St Mirren,Kilmarnock,2,2,D,2.41,3.13,3.07
2024/2025,Scottish Premiership,15/09/2024,12:00,Dundee United,Rangers,0,1,A,5.86,4.44,1.51
2024/2025,Scottish Premiership,21/09/2024,15:00,Ross County,St Johnstone,3,3,D,1.9,3.43,4.15
2024/2025,Scottish Premiership,21/09/2024,15:00,St Mirren,Hearts,2,1,H,2.77,3.27,2.56
2024/2025,Scottish Premiership,28/09/2024,15:00,Dundee,Aberdeen,1,2,A,3.08,3.57,2.2
