Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2024/2025,Primeira Liga,03/01/2025,20:15,Guimaraes,Sp Lisbon,4,4,D,3.76,3.51,1.95
2024/2025,Primeira Liga,04/01/2025,15:30,Moreirense,AVS,1,1,D,1.89,3.22,4.5
2024/2025,Primeira Liga,04/01/2025,18:00,Benfica,Sp Braga,1,2,A,1.34,5.34,7.84
2024/2025,Primeira Liga,04/01/2025,20:30,Boavista,Arouca,1,3,A,3.77,3.14,2.09
2024/2025,Primeira Liga,05/01/2025,15:30,Santa Clara,Farense,0,0,D,1.67,3.33,6.17
2024/2025,Primeira Liga,05/01/2025,18:00,Casa Pia,Famalicao,1,1,D,2.09,3.12,3.81
2024/2025,Primeira Liga,05/01/2025,20:30,Estrela,Estoril,2,4,A,2.35,3,3.3
2024/2025,Primeira Liga,06/01/2025,20:15,Gil Vicente,Rio Ave,1,1,D,2.14,3.14,3.62
2024/2025,Primeira Liga,12/01/2025,15:30,Nacional,Porto,2,0,H,8.35,4.89,1.37
2024/2025,Primeira Liga,17/01/2025,20:15,Benfica,Famalicao,4,0,H,1.22,6.32,11.6
2024/2025,Primeira Liga,18/01/2025,15:30,Santa Clara,Estoril,2,3,A,1.69,3.49,5.44
2024/2025,Primeira Liga,18/01/2025,18:00,Rio Ave,Sp Lisbon,0,3,A,8.69,5.17,1.32
2024/2025,Primeira Liga,18/01/2025,20:30,Guimaraes,Arouca,2,2,D,1.67,3.62,5.38
2024/2025,Primeira Liga,19/01/2025,15:30,Moreirense,Farense,0,0,D,1.94,3.14,4.41
2024/2025,Primeira Liga,19/01/2025,15:30,Nacional,AVS,3,1,H,2,3.2,4.05
2024/2025,Primeira Liga,19/01/2025,18:00,Estrela,Sp Braga,0,1,A,4.6,3.86,1.72
2024/2025,Primeira Liga,19/01/2025,20:30,Gil Vicente,Porto,3,1,H,7.15,4.35,1.44
2024/2025,Primeira Liga,20/01/2025,20:15,Boavista,Casa Pia,2,3,A,3.96,3.13,2.05
2024/2025,Primeira Liga,24/01/2025,20:15,Arouca,Moreirense,1,0,H,2.38,3.08,3.18
2024/2025,Primeira Liga,25/01/2025,15:30,Famalicao,Estrela,0,0,D,1.79,3.42,4.81
2024/2025,Primeira Liga,25/01/2025,15:30,Farense,Rio Ave,1,2,A,2.4,3.08,3.14
2024/2025,Primeira Liga,25/01/2025,18:00,Casa Pia,Benfica,3,1,H,8.35,4.84,1.37
2024/2025,Primeira Liga,25/01/2025,20:30,Sp Lisbon,Nacional,2,0,H,1.16,8.33,13.86
2024/2025,Primeira Liga,26/01/2025,15:30,Estoril,Guimaraes,1,0,H,4.31,3.51,1.84
2024/2025,Primeira Liga,26/01/2025,18:00,Porto,Santa Clara,1,1,D,1.65,3.61,5.65
2024/2025,Primeira Liga,26/01/2025,20:30,Sp Braga,Boavista,3,0,H,1.28,5.64,9.89
2024/2025,Primeira Liga,27/01/2025,20:15,AVS,Gil Vicente,1,0,H,3.21,3,2.4
2024/2025,Primeira Liga,31/01/2025,20:15,Boavista,Famalicao,0,2,A,3.66,3.27,2.08
2024/2025,Primeira Liga,01/02/2025,15:30,Nacional,Arouca,1,2,A,2.35,3.12,3.18
2024/2025,Primeira Liga,01/02/2025,15:30,Santa Clara,Casa Pia,2,1,H,2.11,3.01,3.96
2024/2025,Primeira Liga,01/02/2025,18:00,Gil Vicente,Estoril,1,2,A,2.15,3.03,3.81
2024/2025,Primeira Liga,01/02/2025,20:30,Guimaraes,AVS,2,0,H,1.55,3.96,6.15
2024/2025,Primeira Liga,02/02/2025,18:00,Sp Lisbon,Farense,3,1,H,1.16,7.28,16.16
2024/2025,Primeira Liga,02/02/2025,20:30,Estrela,Benfica,2,3,A,13.18,6.92,1.19
2024/2025,Primeira Liga,03/02/2025,18:45,Moreirense,Sp Braga,1,2,A,3.21,3.27,2.26
2024/2025,Primeira Liga,03/02/2025,20:45,Rio Ave,Porto,2,2,D,7.17,4.58,1.42
2024/2025,Primeira Liga,07/02/2025,20:15,Porto,Sp Lisbon,1,1,D,2.85,3.1,2.63
2024/2025,Primeira Liga,08/02/2025,15:30,AVS,Santa Clara,1,2,A,3.78,2.89,2.25
2024/2025,Primeira Liga,08/02/2025,18:00,Benfica,Moreirense,3,2,H,1.19,7.06,14.2
2024/2025,Primeira Liga,08/02/2025,20:30,Famalicao,Guimaraes,0,0,D,3.29,3.12,2.32
2024/2025,Primeira Liga,09/02/2025,15:30,Estoril,Boavista,2,1,H,1.57,4,5.96
2024/2025,Primeira Liga,09/02/2025,15:30,Farense,Nacional,0,2,A,2.4,3.07,3.19
2024/2025,Primeira Liga,09/02/2025,18:00,Sp Braga,Gil Vicente,2,0,H,1.65,3.94,5.1
2024/2025,Primeira Liga,09/02/2025,20:30,Casa Pia,Estrela,1,0,H,1.9,3.28,4.44
2024/2025,Primeira Liga,10/02/2025,20:15,Arouca,Rio Ave,1,1,D,2.05,3.34,3.74
2024/2025,Primeira Liga,14/02/2025,20:15,Boavista,Estrela,0,1,A,2.54,2.95,3.12
2024/2025,Primeira Liga,15/02/2025,15:30,Moreirense,Casa Pia,3,2,H,2.53,2.97,3.1
2024/2025,Primeira Liga,15/02/2025,17:00,Nacional,Estoril,2,2,D,2.19,3.31,3.4
2024/2025,Primeira Liga,15/02/2025,18:00,Santa Clara,Benfica,0,1,A,4.17,3.28,1.97
2024/2025,Primeira Liga,15/02/2025,20:30,Sp Lisbon,Arouca,2,2,D,1.25,6.15,11.24
2024/2025,Primeira Liga,16/02/2025,15:30,Rio Ave,AVS,1,1,D,2.23,3.28,3.33
2024/2025,Primeira Liga,16/02/2025,18:00,Farense,Porto,0,1,A,5.72,3.89,1.61
2024/2025,Primeira Liga,16/02/2025,20:30,Guimaraes,Sp Braga,0,0,D,2.26,3.18,3.36
2024/2025,Primeira Liga,17/02/2025,20:15,Gil Vicente,Famalicao,0,2,A,2.29,3.04,3.44
2024/2025,Primeira Liga,21/02/2025,20:15,Sp Braga,Nacional,1,0,H,1.53,4.11,6.38
2024/2025,Primeira Liga,22/02/2025,15:30,Casa Pia,Gil Vicente,1,0,H,2.26,3.17,3.39
2024/2025,Primeira Liga,22/02/2025,18:00,Benfica,Boavista,3,0,H,1.13,8.67,19.06
2024/2025,Primeira Liga,22/02/2025,20:30,Estoril,Rio Ave,2,1,H,2.12,3.43,3.46
2024/2025,Primeira Liga,23/02/2025,15:30,Arouca,Farense,2,2,D,1.89,3.44,4.25
2024/2025,Primeira Liga,23/02/2025,15:30,Estrela,Santa Clara,0,0,D,3.77,3.06,2.16
2024/2025,Primeira Liga,23/02/2025,18:00,AVS,Sp Lisbon,2,2,D,8.6,4.94,1.36
2024/2025,Primeira Liga,23/02/2025,20:30,Famalicao,Moreirense,2,0,H,2.4,3.01,3.27
2024/2025,Primeira Liga,24/02/2025,20:15,Porto,Guimaraes,1,1,D,1.79,3.53,4.75
2024/2025,Primeira Liga,01/03/2025,15:30,Nacional,Famalicao,2,1,H,2.75,3.08,2.73
2024/2025,Primeira Liga,01/03/2025,18:00,Arouca,Porto,0,2,A,5.88,4.05,1.57
2024/2025,Primeira Liga,01/03/2025,20:30,Guimaraes,Casa Pia,1,0,H,1.83,3.34,4.81
2024/2025,Primeira Liga,02/03/2025,15:30,Boavista,Santa Clara,1,0,H,5.15,3.41,1.76
2024/2025,Primeira Liga,02/03/2025,15:30,Moreirense,Estrela,1,1,D,1.92,3.19,4.52
2024/2025,Primeira Liga,02/03/2025,18:00,Farense,AVS,0,1,A,2.27,3.04,3.51
2024/2025,Primeira Liga,02/03/2025,20:30,Rio Ave,Sp Braga,2,1,H,3.85,3.69,1.91
2024/2025,Primeira Liga,03/03/2025,20:15,Sp Lisbon,Estoril,3,1,H,1.3,5.5,9.66
2024/2025,Primeira Liga,07/03/2025,20:15,Estrela,Gil Vicente,1,1,D,2.79,2.91,2.83
2024/2025,Primeira Liga,08/03/2025,15:30,AVS,Arouca,0,1,A,3.3,3.11,2.33
2024/2025,Primeira Liga,08/03/2025,18:00,Benfica,Nacional,3,0,H,1.21,6.71,12.92
2024/2025,Primeira Liga,08/03/2025,18:00,Estoril,Farense,2,2,D,2.53,3.01,3.07
2024/2025,Primeira Liga,08/03/2025,20:30,Sp Braga,Porto,1,0,H,3.42,3.23,2.21
2024/2025,Primeira Liga,09/03/2025,15:30,Santa Clara,Moreirense,1,1,D,2.05,2.95,4.41
2024/2025,Primeira Liga,09/03/2025,18:00,Casa Pia,Sp Lisbon,1,3,A,6.87,4.32,1.47
2024/2025,Primeira Liga,09/03/2025,20:30,Boavista,Guimaraes,1,2,A,5.64,3.63,1.66
2024/2025,Primeira Liga,10/03/2025,20:15,Famalicao,Rio Ave,1,0,H,1.95,3.25,4.29
2024/2025,Primeira Liga,15/03/2025,15:30,Farense,Sp Braga,0,1,A,4.01,3.41,1.96
2024/2025,Primeira Liga,15/03/2025,15:30,Gil Vicente,Santa Clara,0,1,A,2.71,2.95,2.87
2024/2025,Primeira Liga,15/03/2025,18:00,Porto,AVS,2,0,H,1.23,6.04,13.69
2024/2025,Primeira Liga,15/03/2025,20:30,Sp Lisbon,Famalicao,3,1,H,1.31,5.28,10.09
2024/2025,Primeira Liga,16/03/2025,15:30,Arouca,Estoril,1,1,D,1.93,3.48,3.99
2024/2025,Primeira Liga,16/03/2025,15:30,Nacional,Casa Pia,3,1,H,2.33,3.27,3.14
2024/2025,Primeira Liga,16/03/2025,18:00,Rio Ave,Benfica,2,3,A,9.66,5.85,1.28
2024/2025,Primeira Liga,16/03/2025,20:30,Guimaraes,Estrela,2,0,H,1.58,3.7,6.64
2024/2025,Primeira Liga,16/03/2025,20:30,Moreirense,Boavista,1,0,H,1.71,3.48,5.47
2024/2025,Primeira Liga,28/03/2025,20:15,Gil Vicente,Benfica,0,3,A,9.16,5.16,1.33
2024/2025,Primeira Liga,29/03/2025,15:30,Casa Pia,Rio Ave,2,1,H,1.92,3.37,4.19
2024/2025,Primeira Liga,29/03/2025,18:00,Estrela,Sp Lisbon,0,3,A,9.82,5.13,1.32
2024/2025,Primeira Liga,29/03/2025,20:30,Sp Braga,Arouca,2,1,H,1.68,3.77,5.12
2024/2025,Primeira Liga,30/03/2025,15:30,Famalicao,AVS,4,1,H,1.69,3.6,5.3
2024/2025,Primeira Liga,30/03/2025,15:30,Santa Clara,Nacional,1,0,H,1.8,3.34,4.94
2024/2025,Primeira Liga,30/03/2025,18:00,Estoril,Porto,1,2,A,6.16,4.09,1.54
2024/2025,Primeira Liga,30/03/2025,20:30,Moreirense,Guimaraes,2,2,D,3.73,3.07,2.16
2024/2025,Primeira Liga,01/04/2025,20:15,Boavista,Gil Vicente,1,3,A,3.21,3.1,2.37
2024/2025,Primeira Liga,02/04/2025,20:15,Benfica,Farense,3,2,H,1.14,8.44,17.56
2024/2025,Primeira Liga,04/04/2025,20:15,AVS,Estoril,0,3,A,3.13,3.18,2.37
2024/2025,Primeira Liga,05/04/2025,18:00,Arouca,Famalicao,1,2,A,2.79,3.13,2.65
2024/2025,Primeira Liga,05/04/2025,20:30,Guimaraes,Santa Clara,2,0,H,1.97,3.08,4.47
2024/2025,Primeira Liga,06/04/2025,15:30,Gil Vicente,Moreirense,0,1,A,2.44,2.95,3.26
2024/2025,Primeira Liga,06/04/2025,18:00,Nacional,Estrela,0,1,A,2.08,3.28,3.69
2024/2025,Primeira Liga,06/04/2025,20:30,Porto,Benfica,1,4,A,3.32,3.36,2.19
2024/2025,Primeira Liga,07/04/2025,18:45,Farense,Casa Pia,0,0,D,2.38,3.12,3.15
2024/2025,Primeira Liga,07/04/2025,20:15,Rio Ave,Boavista,0,2,A,2.01,3.4,3.8
2024/2025,Primeira Liga,07/04/2025,20:45,Sp Lisbon,Sp Braga,1,1,D,1.38,4.81,7.94
2024/2025,Primeira Liga,11/04/2025,20:15,Gil Vicente,Guimaraes,0,1,A,3.66,3.12,2.16
2024/2025,Primeira Liga,12/04/2025,15:30,Boavista,Nacional,0,1,A,3.14,3.17,2.35
2024/2025,Primeira Liga,12/04/2025,15:30,Famalicao,Estoril,3,0,H,1.98,3.42,3.82
2024/2025,Primeira Liga,12/04/2025,18:00,Santa Clara,Sp Lisbon,0,1,A,6.76,3.84,1.54
2024/2025,Primeira Liga,12/04/2025,20:30,Casa Pia,Porto,0,1,A,5.59,3.8,1.63
2024/2025,Primeira Liga,13/04/2025,15:30,Estrela,Farense,0,1,A,2.61,3.09,2.88
2024/2025,Primeira Liga,13/04/2025,18:00,Benfica,Arouca,2,2,D,1.11,9.29,21.89
2024/2025,Primeira Liga,13/04/2025,18:00,Sp Braga,AVS,4,1,H,1.43,4.35,7.65
2024/2025,Primeira Liga,13/04/2025,20:30,Moreirense,Rio Ave,0,2,A,2.23,3.12,3.48
2024/2025,Primeira Liga,18/04/2025,15:30,Farense,Boavista,0,1,A,1.76,3.55,4.83
2024/2025,Primeira Liga,18/04/2025,15:30,Rio Ave,Santa Clara,1,1,D,3.88,3.22,2.05
2024/2025,Primeira Liga,18/04/2025,18:00,Porto,Famalicao,2,1,H,1.52,4.32,5.98
2024/2025,Primeira Liga,18/04/2025,20:30,Sp Lisbon,Moreirense,3,1,H,1.15,7.4,19.71
2024/2025,Primeira Liga,19/04/2025,15:30,AVS,Casa Pia,1,1,D,2.95,3.15,2.49
2024/2025,Primeira Liga,19/04/2025,15:30,Nacional,Gil Vicente,0,3,A,2.48,3.1,3.01
2024/2025,Primeira Liga,19/04/2025,18:00,Arouca,Estrela,1,0,H,2.03,3.22,3.94
2024/2025,Primeira Liga,19/04/2025,18:00,Estoril,Sp Braga,0,2,A,4.69,3.67,1.75
2024/2025,Primeira Liga,19/04/2025,20:30,Guimaraes,Benfica,0,3,A,5.75,4.35,1.52
2024/2025,Primeira Liga,25/04/2025,20:30,Famalicao,Sp Braga,1,1,D,3.62,3.35,2.08
2024/2025,Primeira Liga,26/04/2025,15:30,Santa Clara,Arouca,2,0,H,1.9,3.17,4.65
2024/2025,Primeira Liga,26/04/2025,18:00,Gil Vicente,Farense,1,0,H,2.49,2.99,3.12
2024/2025,Primeira Liga,26/04/2025,20:30,Estrela,Porto,2,0,H,6.18,3.9,1.56
2024/2025,Primeira Liga,27/04/2025,15:30,Moreirense,Nacional,1,1,D,2.63,3.07,2.84
2024/2025,Primeira Liga,27/04/2025,18:00,Benfica,AVS,6,0,H,1.07,11.89,26.26
2024/2025,Primeira Liga,27/04/2025,18:00,Guimaraes,Rio Ave,3,0,H,1.44,4.48,7
2024/2025,Primeira Liga,27/04/2025,20:30,Boavista,Sp Lisbon,0,5,A,16.76,8.07,1.14
2024/2025,Primeira Liga,29/04/2025,20:30,Casa Pia,Estoril,1,3,A,2.52,3,3.09
2024/2025,Primeira Liga,02/05/2025,20:15,Porto,Moreirense,3,1,H,1.32,5.36,9.05
2024/2025,Primeira Liga,03/05/2025,15:30,Farense,Famalicao,2,1,H,2.86,3.23,2.52
2024/2025,Primeira Liga,03/05/2025,15:30,Nacional,Guimaraes,1,2,A,3.98,3.6,1.9
2024/2025,Primeira Liga,03/05/2025,18:00,Sp Braga,Santa Clara,1,1,D,1.77,3.52,4.82
2024/2025,Primeira Liga,03/05/2025,20:30,Estoril,Benfica,1,2,A,12.62,7.67,1.18
2024/2025,Primeira Liga,04/05/2025,18:00,Arouca,Casa Pia,0,0,D,2.05,3.39,3.64
2024/2025,Primeira Liga,04/05/2025,20:30,Sp Lisbon,Gil Vicente,2,1,H,1.12,8.43,20.36
2024/2025,Primeira Liga,05/05/2025,19:30,Rio Ave,Estrela,2,0,H,2.39,3.24,3.02
2024/2025,Primeira Liga,05/05/2025,20:15,AVS,Boavista,1,2,A,2.4,3.2,3.06
2024/2025,Primeira Liga,10/05/2025,15:30,Nacional,Rio Ave,3,3,D,2,3.76,3.43
2024/2025,Primeira Liga,10/05/2025,15:30,Santa Clara,Famalicao,2,1,H,1.9,3.3,4.35
2024/2025,Primeira Liga,10/05/2025,18:00,Benfica,Sp Lisbon,1,1,D,2.19,3.39,3.26
2024/2025,Primeira Liga,10/05/2025,20:30,Casa Pia,Sp Braga,2,1,H,6.49,4.21,1.5
2024/2025,Primeira Liga,10/05/2025,20:30,Gil Vicente,Arouca,1,1,D,2.23,3.27,3.31
2024/2025,Primeira Liga,11/05/2025,15:30,Estrela,AVS,0,1,A,2.29,3.13,3.31
2024/2025,Primeira Liga,11/05/2025,18:00,Guimaraes,Farense,1,2,A,1.51,4.12,6.53
2024/2025,Primeira Liga,11/05/2025,18:00,Moreirense,Estoril,2,2,D,2.61,3.21,2.77
2024/2025,Primeira Liga,11/05/2025,20:30,Boavista,Porto,1,2,A,7.99,4.51,1.41
2024/2025,Primeira Liga,16/05/2025,19:00,Famalicao,Casa Pia,2,1,H,1.88,3.57,4.12
2024/2025,Primeira Liga,16/05/2025,19:00,Rio Ave,Gil Vicente,1,1,D,2.75,3.35,2.54
2024/2025,Primeira Liga,17/05/2025,18:00,Arouca,Boavista,4,1,H,1.97,3.63,3.62
2024/2025,Primeira Liga,17/05/2025,18:00,AVS,Moreirense,0,3,A,1.89,3.41,4.25
2024/2025,Primeira Liga,17/05/2025,18:00,Estoril,Estrela,4,0,H,2.61,3.33,2.68
2024/2025,Primeira Liga,17/05/2025,18:00,Farense,Santa Clara,1,2,A,2.67,3.14,2.75
2024/2025,Primeira Liga,17/05/2025,18:00,Porto,Nacional,3,0,H,1.29,5.65,9.25
2024/2025,Primeira Liga,17/05/2025,18:00,Sp Braga,Benfica,1,1,D,5.47,4.49,1.53
2024/2025,Primeira Liga,17/05/2025,18:00,Sp Lisbon,Guimaraes,2,0,H,1.29,5.54,9.69
2025/2026,Primeira Liga,08/08/2025,20:15,Casa Pia,Sp Lisbon,0,2,A,8.71,5.13,1.31
2025/2026,Primeira Liga,09/08/2025,15:30,Nacional,Gil Vicente,0,2,A,2.6,2.9,2.89
2025/2026,Primeira Liga,09/08/2025,20:30,Arouca,AVS,3,1,H,1.72,3.57,4.71
2025/2026,Primeira Liga,10/08/2025,17:00,Famalicao,Santa Clara,3,0,H,2.17,3.03,3.51
2025/2026,Primeira Liga,10/08/2025,20:30,Moreirense,Alverca,2,1,H,1.91,3.23,4.1
2025/2026,Primeira Liga,10/08/2025,20:30,Sp Braga,Tondela,3,0,H,1.48,4.18,6.31
2025/2026,Primeira Liga,11/08/2025,18:45,Estoril,Estrela,1,1,D,1.72,3.52,4.76
2025/2026,Primeira Liga,11/08/2025,20:45,Porto,Guimaraes,3,0,H,1.42,4.42,6.82
2025/2026,Primeira Liga,15/08/2025,15:30,AVS,Casa Pia,0,2,A,2.71,3,2.67
2025/2026,Primeira Liga,16/08/2025,15:30,Tondela,Famalicao,0,1,A,3.98,3.26,1.93
2025/2026,Primeira Liga,16/08/2025,18:00,Guimaraes,Estoril,3,2,H,1.79,3.55,4.19
2025/2026,Primeira Liga,16/08/2025,20:30,Estrela,Benfica,0,1,A,12.59,6.41,1.19
2025/2026,Primeira Liga,17/08/2025,15:30,Rio Ave,Nacional,1,1,D,2.14,3.25,3.32
2025/2026,Primeira Liga,17/08/2025,18:00,Alverca,Sp Braga,0,3,A,5.38,3.75,1.6
2025/2026,Primeira Liga,17/08/2025,18:00,Santa Clara,Moreirense,0,1,A,1.89,3.05,4.55
2025/2026,Primeira Liga,17/08/2025,20:30,Sp Lisbon,Arouca,6,0,H,1.16,7.14,13.31
2025/2026,Primeira Liga,18/08/2025,20:15,Gil Vicente,Porto,0,2,A,7.61,4.52,1.38
2025/2026,Primeira Liga,23/08/2025,16:00,Moreirense,Guimaraes,2,0,H,3,3.05,2.42
2025/2026,Primeira Liga,23/08/2025,18:00,Nacional,Sp Lisbon,1,4,A,11.36,6.21,1.21
2025/2026,Primeira Liga,23/08/2025,20:30,Arouca,Rio Ave,3,3,D,2.22,3.29,3.14
2025/2026,Primeira Liga,23/08/2025,20:30,Benfica,Tondela,3,0,H,1.15,7.32,15.6
2025/2026,Primeira Liga,24/08/2025,15:30,Famalicao,Gil Vicente,0,0,D,1.83,3.28,4.5
2025/2026,Primeira Liga,24/08/2025,18:00,Porto,Casa Pia,4,0,H,1.2,6.11,13.63
2025/2026,Primeira Liga,24/08/2025,20:30,Sp Braga,AVS,2,2,D,1.26,5.31,10.91
2025/2026,Primeira Liga,25/08/2025,20:15,Estrela,Alverca,2,2,D,2.44,3.03,2.98
2025/2026,Primeira Liga,29/08/2025,20:15,Gil Vicente,Moreirense,2,0,H,2.49,2.78,3.19
2025/2026,Primeira Liga,30/08/2025,15:30,Casa Pia,Nacional,0,2,A,2.19,3.16,3.32
2025/2026,Primeira Liga,30/08/2025,18:00,AVS,Famalicao,0,1,A,4.02,3.28,1.93
2025/2026,Primeira Liga,30/08/2025,18:00,Guimaraes,Arouca,1,1,D,2.08,3.36,3.41
2025/2026,Primeira Liga,30/08/2025,20:30,Sp Lisbon,Porto,1,2,A,1.89,3.53,3.81
2025/2026,Primeira Liga,31/08/2025,15:30,Tondela,Estoril,2,2,D,2.57,3.14,2.75
2025/2026,Primeira Liga,31/08/2025,18:00,Alverca,Benfica,1,2,A,12.16,6.08,1.21
2025/2026,Primeira Liga,31/08/2025,20:30,Rio Ave,Sp Braga,2,2,D,4.82,3.71,1.68
2025/2026,Primeira Liga,31/08/2025,20:30,Santa Clara,Estrela,0,0,D,1.83,3.17,4.75
2025/2026,Primeira Liga,06/09/2025,20:30,Estoril,Santa Clara,0,1,A,3.24,2.98,2.34
2025/2026,Primeira Liga,12/09/2025,20:15,Alverca,Tondela,1,0,H,2.09,3.2,3.53
2025/2026,Primeira Liga,12/09/2025,20:15,Benfica,Santa Clara,1,1,D,1.27,4.99,11.17
2025/2026,Primeira Liga,13/09/2025,15:30,Estoril,AVS,3,1,H,1.69,3.74,4.67
2025/2026,Primeira Liga,13/09/2025,15:30,Moreirense,Rio Ave,3,1,H,2.1,3.13,3.56
2025/2026,Primeira Liga,13/09/2025,18:00,Porto,Nacional,1,0,H,1.2,6.28,12.83
2025/2026,Primeira Liga,13/09/2025,20:30,Famalicao,Sp Lisbon,1,2,A,5.93,4.46,1.47
2025/2026,Primeira Liga,14/09/2025,15:30,Estrela,Guimaraes,0,2,A,3.1,3.03,2.37
2025/2026,Primeira Liga,14/09/2025,18:00,Arouca,Casa Pia,0,2,A,2.05,3.19,3.65
2025/2026,Primeira Liga,14/09/2025,20:30,Sp Braga,Gil Vicente,0,1,A,1.68,3.58,5
2025/2026,Primeira Liga,19/09/2025,20:15,Rio Ave,Porto,0,3,A,8.1,5,1.33
2025/2026,Primeira Liga,20/09/2025,15:30,Nacional,Arouca,1,2,A,2.24,3.16,3.17
2025/2026,Primeira Liga,20/09/2025,15:30,Santa Clara,Alverca,2,1,H,1.73,3.29,5.13
2025/2026,Primeira Liga,20/09/2025,18:00,AVS,Benfica,0,3,A,13.77,6.49,1.18
2025/2026,Primeira Liga,20/09/2025,20:30,Guimaraes,Sp Braga,1,1,D,3.9,3.39,1.91
2025/2026,Primeira Liga,21/09/2025,15:30,Tondela,Estrela,0,0,D,2.04,3.29,3.54
2025/2026,Primeira Liga,21/09/2025,18:00,Gil Vicente,Estoril,2,0,H,1.97,3.28,3.83
2025/2026,Primeira Liga,21/09/2025,20:30,Casa Pia,Famalicao,1,1,D,3.46,3.1,2.15
2025/2026,Primeira Liga,22/09/2025,20:15,Sp Lisbon,Moreirense,3,0,H,1.19,6.37,12.33
2025/2026,Primeira Liga,23/09/2025,20:15,Benfica,Rio Ave,1,1,D,1.14,7.78,15.57
2025/2026,Primeira Liga,26/09/2025,20:15,Benfica,Gil Vicente,2,1,H,1.29,5.17,9.31
2025/2026,Primeira Liga,27/09/2025,15:30,Moreirense,Casa Pia,2,1,H,2.07,3.14,3.62
2025/2026,Primeira Liga,27/09/2025,16:30,Santa Clara,Tondela,1,2,A,1.79,3.3,4.62
2025/2026,Primeira Liga,27/09/2025,18:00,Estrela,AVS,3,0,H,2.15,3.15,3.4
2025/2026,Primeira Liga,27/09/2025,20:30,Estoril,Sp Lisbon,0,1,A,10.43,6.16,1.22
2025/2026,Primeira Liga,28/09/2025,15:30,Alverca,Guimaraes,2,0,H,2.68,2.97,2.73
2025/2026,Primeira Liga,28/09/2025,18:00,Sp Braga,Nacional,0,1,A,1.39,4.52,7.38
2025/2026,Primeira Liga,28/09/2025,20:30,Famalicao,Rio Ave,0,0,D,1.66,3.81,4.75
2025/2026,Primeira Liga,29/09/2025,20:00,Arouca,Porto,0,4,A,10.83,5.81,1.22
2025/2026,Primeira Liga,03/10/2025,20:15,Casa Pia,Estoril,2,2,D,2.63,3.15,2.64
2025/2026,Primeira Liga,04/10/2025,15:30,Gil Vicente,Estrela,2,0,H,1.67,3.51,5.23
2025/2026,Primeira Liga,04/10/2025,15:30,Nacional,Moreirense,3,2,H,2.19,3.12,3.35
2025/2026,Primeira Liga,04/10/2025,18:00,AVS,Alverca,1,3,A,3.15,3.09,2.3
2025/2026,Primeira Liga,04/10/2025,20:30,Guimaraes,Santa Clara,2,1,H,2.94,2.86,2.58
2025/2026,Primeira Liga,05/10/2025,15:30,Arouca,Famalicao,1,1,D,3.98,3.44,1.87
2025/2026,Primeira Liga,05/10/2025,17:30,Rio Ave,Tondela,3,0,H,2.48,3.29,2.71
2025/2026,Primeira Liga,05/10/2025,19:15,Sp Lisbon,Sp Braga,1,1,D,1.44,4.51,6.39
2025/2026,Primeira Liga,05/10/2025,21:15,Porto,Benfica,0,0,D,1.98,3.36,3.66
2025/2026,Primeira Liga,24/10/2025,20:15,Alverca,Gil Vicente,0,4,A,3.12,3.04,2.35
2025/2026,Primeira Liga,25/10/2025,18:00,Santa Clara,AVS,2,0,H,1.47,3.89,7.05
2025/2026,Primeira Liga,25/10/2025,20:30,Benfica,Arouca,5,0,H,1.17,7.11,12.66
2025/2026,Primeira Liga,25/10/2025,20:30,Estrela,Rio Ave,1,2,A,2.9,3.11,2.43
2025/2026,Primeira Liga,26/10/2025,15:30,Estoril,Nacional,1,1,D,2.31,3.24,2.98
2025/2026,Primeira Liga,26/10/2025,15:30,Famalicao,Guimaraes,2,0,H,1.76,3.57,4.43
2025/2026,Primeira Liga,26/10/2025,18:00,Tondela,Sp Lisbon,0,3,A,11.22,6.1,1.22
2025/2026,Primeira Liga,26/10/2025,20:30,Sp Braga,Casa Pia,4,0,H,1.4,4.4,7.4
2025/2026,Primeira Liga,27/10/2025,20:15,Moreirense,Porto,1,2,A,10.41,5.46,1.26
2025/2026,Primeira Liga,31/10/2025,20:15,Sp Lisbon,Alverca,2,0,H,1.1,8.98,20.75
2025/2026,Primeira Liga,01/11/2025,15:30,Nacional,Famalicao,0,1,A,3.05,3.31,2.24
2025/2026,Primeira Liga,01/11/2025,18:00,Casa Pia,Estrela,3,5,A,2.2,3.05,3.4
2025/2026,Primeira Liga,01/11/2025,18:00,Rio Ave,Estoril,0,4,A,2.21,3.28,3.13
2025/2026,Primeira Liga,01/11/2025,20:30,Guimaraes,Benfica,0,3,A,7.23,4.34,1.42
2025/2026,Primeira Liga,02/11/2025,15:30,AVS,Tondela,2,2,D,3.04,3.09,2.36
2025/2026,Primeira Liga,02/11/2025,18:00,Arouca,Moreirense,0,2,A,2.47,3.14,2.83
2025/2026,Primeira Liga,02/11/2025,20:30,Porto,Sp Braga,2,1,H,1.51,4.05,6.07
2025/2026,Primeira Liga,03/11/2025,20:45,Gil Vicente,Santa Clara,1,0,H,1.99,2.99,4.22
2025/2026,Primeira Liga,07/11/2025,20:15,Estoril,Arouca,4,3,H,1.95,3.45,3.66
2025/2026,Primeira Liga,08/11/2025,15:30,Alverca,Rio Ave,1,1,D,2.14,3.24,3.34
2025/2026,Primeira Liga,08/11/2025,18:00,Tondela,Guimaraes,0,1,A,2.91,3.09,2.44
