fixture_key,competition,season,split,source_date,source_time,source_time_semantics,kickoff_utc,kickoff_utc_status,home_team,away_team,home_goals,away_goals,result,outcome_usage,avg_close_home,avg_close_draw,avg_close_away,close_source_class,open_price_status,goldbet_status,source_row_sha256
36eb188d9404890ec8c929cf,Eredivisie,2023/2024,DEVELOPMENT,2023-10-22,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Heracles,Twente,2,2,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,5.77,4.43,1.53,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,b4c6a73ba2bc464b9e175f5e2ec84b549bbc1d836907e2abeb2e284927e43b73
34d77884fd616d35648dc657,Eredivisie,2023/2024,DEVELOPMENT,2023-10-22,15:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Go Ahead Eagles,Sparta Rotterdam,0,0,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.03,3.76,3.43,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,1fbf96d8c09b4a874eb357b954d0153a4551b1b1c7a6d944a6367d23d1f5c6d9
5945e679b7b019224217240f,Eredivisie,2023/2024,DEVELOPMENT,2023-10-27,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Vitesse,Zwolle,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.09,3.68,3.29,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,f3cf8d3c4930dc14d5a171a601b9f3f575cb960294f48a0c3b0ebcf031746848
3f9f24cb472f41a863ee1e5c,Eredivisie,2023/2024,DEVELOPMENT,2023-10-28,17:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Heerenveen,Heracles,3,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.74,3.99,4.43,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,646e7c74df807c61d07e1f62dd2ad1feb4496d7ff3525ade1f8c9cf41a42589b
e067504807f7cefac303686e,Eredivisie,2023/2024,DEVELOPMENT,2023-10-28,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Almere City,Go Ahead Eagles,0,0,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.9,3.56,2.33,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,f92ddddbfcaac772110f159979ac81b25a951a74a5c6686cc0ef0963f942ebfc
33e1f43d1979a9eaf278d789,Eredivisie,2023/2024,DEVELOPMENT,2023-10-28,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Sparta Rotterdam,Waalwijk,2,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.76,3.87,4.46,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,6d712ba9fcc5ef08bef0e5d7050aa235342714fc9f7098a755c780bcfb340726
43778533daf03002eaeaf28c,Eredivisie,2023/2024,DEVELOPMENT,2023-10-28,20:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,For Sittard,Utrecht,0,0,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.3,3.53,2.98,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,ef42c640ceda268c1ab90aba89d52bd700397ed9bfca1191471fcbd12d75a24b
4f9119bf59c7df27e6faf764,Eredivisie,2023/2024,DEVELOPMENT,2023-10-29,11:15,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Twente,Feyenoord,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,3.53,3.73,2,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,44a400e32c9837944958b16454c8478174a4533c9e2ddd00b61a9267f4106fc2
553d3638ac956bcf93f7cd49,Eredivisie,2023/2024,DEVELOPMENT,2023-10-29,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,PSV Eindhoven,Ajax,5,2,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.28,6.14,9.3,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,6ec6250d919758aa88cb34e7a8dcdcdc661c5182acc86e7ffe4db5131792da72
c6b361e8b5e38aee590c570a,Eredivisie,2023/2024,DEVELOPMENT,2023-10-29,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Volendam,Excelsior,3,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.58,3.72,2.52,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,68bacc95db504e179b8c60f30f03449d4a9b2ec4905359508712947c9578a59f
