Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2022/2023,Eredivisie,09/04/2023,15:45,Ajax,For Sittard,4,0,H,1.14,9.13,15.45
2022/2023,Eredivisie,09/04/2023,19:00,Feyenoord,Waalwijk,5,1,H,1.15,8.33,15.63
2022/2023,Eredivisie,14/04/2023,19:00,Excelsior,Go Ahead Eagles,2,1,H,2.97,3.51,2.32
2022/2023,Eredivisie,15/04/2023,17:45,Waalwijk,Groningen,2,1,H,1.96,3.59,3.77
2022/2023,Eredivisie,15/04/2023,20:00,Sparta Rotterdam,Heerenveen,4,0,H,2.38,3.32,3.01
2022/2023,Eredivisie,16/04/2023,11:15,Nijmegen,Vitesse,1,4,A,2.25,3.46,3.13
2022/2023,Eredivisie,16/04/2023,13:30,Utrecht,Twente,1,0,H,3.31,3.47,2.16
2022/2023,Eredivisie,16/04/2023,13:30,Volendam,PSV Eindhoven,2,3,A,9.85,6.37,1.26
2022/2023,Eredivisie,16/04/2023,15:45,Cambuur,Feyenoord,0,3,A,12.14,6.76,1.22
2022/2023,Eredivisie,16/04/2023,19:00,Ajax,FC Emmen,3,1,H,1.11,9.63,22.54
2022/2023,Eredivisie,16/04/2023,19:00,For Sittard,AZ Alkmaar,0,3,A,4.71,3.9,1.71
2022/2023,Eredivisie,19/04/2023,17:45,Go Ahead Eagles,Waalwijk,3,2,H,1.95,3.78,3.64
2022/2023,Eredivisie,21/04/2023,19:00,Volendam,Cambuur,2,0,H,1.73,4.16,4.28
2022/2023,Eredivisie,22/04/2023,17:45,Heerenveen,FC Emmen,2,3,A,1.67,3.82,5.22
2022/2023,Eredivisie,22/04/2023,20:00,Vitesse,Excelsior,0,0,D,1.43,4.86,6.73
2022/2023,Eredivisie,23/04/2023,11:15,Twente,Sparta Rotterdam,3,3,D,1.43,4.63,7.33
2022/2023,Eredivisie,23/04/2023,13:30,Go Ahead Eagles,For Sittard,2,0,H,1.8,3.8,4.29
2022/2023,Eredivisie,23/04/2023,13:30,PSV Eindhoven,Ajax,3,0,H,2.1,3.75,3.25
2022/2023,Eredivisie,23/04/2023,15:45,Feyenoord,Utrecht,3,1,H,1.34,5.31,8.05
2022/2023,Eredivisie,23/04/2023,19:00,AZ Alkmaar,Waalwijk,3,0,H,1.33,5.46,8.63
2022/2023,Eredivisie,25/04/2023,14:00,Groningen,Nijmegen,0,1,A,2.74,3.34,2.58
2022/2023,Eredivisie,05/05/2023,19:00,Waalwijk,Volendam,4,1,H,1.99,3.95,3.34
2022/2023,Eredivisie,06/05/2023,17:45,Sparta Rotterdam,PSV Eindhoven,0,1,A,5.72,4.53,1.52
2022/2023,Eredivisie,06/05/2023,19:00,Cambuur,Utrecht,0,3,A,4.29,4.02,1.74
2022/2023,Eredivisie,06/05/2023,19:00,Nijmegen,Heerenveen,2,3,A,2.12,3.54,3.35
2022/2023,Eredivisie,06/05/2023,20:00,Ajax,AZ Alkmaar,0,0,D,1.67,4.22,4.63
2022/2023,Eredivisie,07/05/2023,11:15,FC Emmen,Twente,0,3,A,4.64,3.96,1.71
2022/2023,Eredivisie,07/05/2023,13:30,Excelsior,Feyenoord,0,2,A,10.99,7.02,1.22
2022/2023,Eredivisie,07/05/2023,13:30,Go Ahead Eagles,Groningen,1,1,D,1.61,4.13,5.33
2022/2023,Eredivisie,07/05/2023,15:45,For Sittard,Vitesse,2,0,H,3.14,3.55,2.21
2022/2023,Eredivisie,12/05/2023,19:00,Twente,Nijmegen,4,0,H,1.44,4.9,6.62
2022/2023,Eredivisie,13/05/2023,17:45,Volendam,Sparta Rotterdam,2,1,H,2.5,3.62,2.66
2022/2023,Eredivisie,13/05/2023,19:00,Heerenveen,Excelsior,0,0,D,1.52,4.52,5.78
2022/2023,Eredivisie,13/05/2023,20:00,Utrecht,Waalwijk,2,0,H,1.59,4.37,5.12
2022/2023,Eredivisie,14/05/2023,11:15,Vitesse,Cambuur,2,0,H,1.26,6.17,10.88
2022/2023,Eredivisie,14/05/2023,15:45,Feyenoord,Go Ahead Eagles,3,0,H,1.2,7.39,12.41
2022/2023,Eredivisie,14/05/2023,19:00,AZ Alkmaar,FC Emmen,5,1,H,1.32,5.47,8.91
2022/2023,Eredivisie,14/05/2023,19:00,PSV Eindhoven,For Sittard,2,1,H,1.13,9.45,16.46
2022/2023,Eredivisie,14/05/2023,13:30,Groningen,Ajax,2,3,A,11.77,6.72,1.22
2022/2023,Eredivisie,21/05/2023,13:30,Ajax,Utrecht,3,1,H,1.28,6.05,9.17
2022/2023,Eredivisie,21/05/2023,13:30,Excelsior,For Sittard,3,0,H,1.9,3.8,3.8
2022/2023,Eredivisie,21/05/2023,13:30,FC Emmen,Feyenoord,1,3,A,5.89,4.74,1.49
2022/2023,Eredivisie,21/05/2023,13:30,Go Ahead Eagles,Volendam,3,0,H,1.75,4.08,4.22
2022/2023,Eredivisie,21/05/2023,13:30,Nijmegen,AZ Alkmaar,0,3,A,4.39,4.05,1.73
2022/2023,Eredivisie,21/05/2023,13:30,PSV Eindhoven,Heerenveen,3,3,D,1.18,7.35,13.52
2022/2023,Eredivisie,21/05/2023,13:30,Sparta Rotterdam,Cambuur,4,1,H,1.38,4.99,7.8
2022/2023,Eredivisie,21/05/2023,13:30,Vitesse,Groningen,6,0,H,1.44,4.72,6.97
2022/2023,Eredivisie,21/05/2023,13:30,Waalwijk,Twente,0,5,A,4.18,4.2,1.74
2022/2023,Eredivisie,28/05/2023,13:30,AZ Alkmaar,PSV Eindhoven,1,2,A,2.38,3.59,2.83
2022/2023,Eredivisie,28/05/2023,13:30,Cambuur,Waalwijk,4,0,H,3.02,3.95,2.12
2022/2023,Eredivisie,28/05/2023,13:30,Feyenoord,Vitesse,0,1,A,1.36,5.85,6.85
2022/2023,Eredivisie,28/05/2023,13:30,For Sittard,Nijmegen,1,1,D,2.55,3.91,2.47
2022/2023,Eredivisie,28/05/2023,13:30,Groningen,Sparta Rotterdam,0,5,A,3.09,3.71,2.18
2022/2023,Eredivisie,28/05/2023,13:30,Heerenveen,Go Ahead Eagles,2,0,H,1.99,3.76,3.49
2022/2023,Eredivisie,28/05/2023,13:30,Twente,Ajax,3,1,H,3.21,4.04,2.02
2022/2023,Eredivisie,28/05/2023,13:30,Utrecht,FC Emmen,3,2,H,1.28,6.12,9.11
2022/2023,Eredivisie,28/05/2023,13:30,Volendam,Excelsior,3,2,H,1.74,4.5,3.92
2023/2024,Eredivisie,11/08/2023,19:00,Volendam,Vitesse,1,2,A,3.73,3.83,1.91
2023/2024,Eredivisie,12/08/2023,15:30,PSV Eindhoven,Utrecht,2,0,H,1.29,5.73,9.43
2023/2024,Eredivisie,12/08/2023,17:45,Heerenveen,Waalwijk,3,1,H,1.57,4.32,5.37
2023/2024,Eredivisie,12/08/2023,19:00,Ajax,Heracles,4,1,H,1.24,6.72,10.63
2023/2024,Eredivisie,12/08/2023,20:00,Zwolle,Sparta Rotterdam,1,2,A,2.57,3.52,2.64
2023/2024,Eredivisie,13/08/2023,11:15,Nijmegen,Excelsior,3,4,A,1.45,4.63,6.91
2023/2024,Eredivisie,13/08/2023,13:30,AZ Alkmaar,Go Ahead Eagles,5,1,H,1.5,4.37,6.35
2023/2024,Eredivisie,13/08/2023,13:30,Feyenoord,For Sittard,0,0,D,1.17,7.52,15.7
2023/2024,Eredivisie,13/08/2023,15:45,Almere City,Twente,1,4,A,5.36,4.05,1.62
2023/2024,Eredivisie,18/08/2023,19:00,Heracles,Nijmegen,2,1,H,2.54,3.5,2.66
2023/2024,Eredivisie,19/08/2023,15:30,Excelsior,Ajax,2,2,D,8.69,5.85,1.3
2023/2024,Eredivisie,19/08/2023,17:45,Vitesse,PSV Eindhoven,1,3,A,5.09,4.11,1.62
2023/2024,Eredivisie,19/08/2023,19:00,For Sittard,Almere City,2,1,H,1.82,3.79,4.14
2023/2024,Eredivisie,19/08/2023,20:00,Go Ahead Eagles,Volendam,4,1,H,1.47,4.72,6.19
2023/2024,Eredivisie,20/08/2023,11:15,Utrecht,Heerenveen,0,2,A,1.83,3.84,4.05
2023/2024,Eredivisie,20/08/2023,13:30,Sparta Rotterdam,Feyenoord,2,2,D,4.79,4.16,1.65
2023/2024,Eredivisie,20/08/2023,13:30,Twente,Zwolle,3,1,H,1.41,4.96,6.91
2023/2024,Eredivisie,20/08/2023,15:45,Waalwijk,AZ Alkmaar,1,3,A,5.04,4.21,1.62
2023/2024,Eredivisie,26/08/2023,17:45,Nijmegen,Waalwijk,3,0,H,1.69,4.12,4.56
2023/2024,Eredivisie,26/08/2023,20:00,Excelsior,For Sittard,2,2,D,2.83,3.6,2.37
2023/2024,Eredivisie,27/08/2023,11:15,Zwolle,Utrecht,1,0,H,2.74,3.77,2.38
2023/2024,Eredivisie,27/08/2023,13:30,Feyenoord,Almere City,6,1,H,1.14,8.92,16.85
2023/2024,Eredivisie,27/08/2023,15:45,Heerenveen,Sparta Rotterdam,1,3,A,2.2,3.66,3.04
2023/2024,Eredivisie,01/09/2023,19:00,Sparta Rotterdam,Nijmegen,1,1,D,2.02,3.64,3.53
2023/2024,Eredivisie,02/09/2023,15:30,Almere City,Zwolle,1,2,A,2.84,3.53,2.36
2023/2024,Eredivisie,02/09/2023,17:45,Go Ahead Eagles,Heerenveen,3,2,H,2.01,3.67,3.54
2023/2024,Eredivisie,02/09/2023,19:00,Waalwijk,PSV Eindhoven,0,4,A,9.64,6.33,1.26
2023/2024,Eredivisie,02/09/2023,20:00,Heracles,Excelsior,3,1,H,1.78,3.93,4.16
2023/2024,Eredivisie,03/09/2023,11:15,Utrecht,Feyenoord,1,5,A,4.4,4.14,1.7
2023/2024,Eredivisie,03/09/2023,13:30,For Sittard,Ajax,0,0,D,4.95,4.34,1.61
2023/2024,Eredivisie,03/09/2023,13:30,Volendam,Twente,0,2,A,6.33,4.87,1.45
2023/2024,Eredivisie,03/09/2023,15:45,Vitesse,AZ Alkmaar,0,2,A,2.84,3.56,2.38
2023/2024,Eredivisie,16/09/2023,15:30,Feyenoord,Heerenveen,6,1,H,1.17,7.8,14.32
2023/2024,Eredivisie,16/09/2023,17:45,Vitesse,Waalwijk,0,2,A,1.51,4.55,5.79
2023/2024,Eredivisie,16/09/2023,19:00,For Sittard,Volendam,3,1,H,1.45,4.75,6.58
2023/2024,Eredivisie,16/09/2023,19:00,PSV Eindhoven,Nijmegen,4,0,H,1.15,8.35,15.83
2023/2024,Eredivisie,16/09/2023,20:00,Heracles,Utrecht,1,3,A,2.71,3.57,2.48
2023/2024,Eredivisie,17/09/2023,11:15,Zwolle,Go Ahead Eagles,1,1,D,2.38,3.49,2.9
2023/2024,Eredivisie,17/09/2023,13:30,Excelsior,Almere City,0,0,D,2.02,3.79,3.4
2023/2024,Eredivisie,17/09/2023,13:30,Twente,Ajax,3,1,H,2.39,3.53,2.84
2023/2024,Eredivisie,17/09/2023,15:45,AZ Alkmaar,Sparta Rotterdam,2,0,H,1.49,4.36,6.7
2023/2024,Eredivisie,22/09/2023,19:00,Go Ahead Eagles,For Sittard,3,0,H,2.29,3.57,2.97
2023/2024,Eredivisie,23/09/2023,15:30,Volendam,Heracles,2,2,D,2.88,3.72,2.28
2023/2024,Eredivisie,23/09/2023,17:45,Nijmegen,Utrecht,3,0,H,2.4,3.47,2.85
2023/2024,Eredivisie,23/09/2023,19:00,Almere City,PSV Eindhoven,0,4,A,12.37,7.32,1.2
2023/2024,Eredivisie,23/09/2023,20:00,Heerenveen,Excelsior,0,3,A,1.65,4.24,4.79
2023/2024,Eredivisie,24/09/2023,11:15,Sparta Rotterdam,Vitesse,1,0,H,2.06,3.55,3.49
2023/2024,Eredivisie,24/09/2023,15:45,Waalwijk,Twente,1,0,H,5.75,4.61,1.51
2023/2024,Eredivisie,24/09/2023,15:45,Zwolle,AZ Alkmaar,0,3,A,4.49,3.95,1.73
2023/2024,Eredivisie,27/09/2023,13:00,Ajax,Feyenoord,0,4,A,3.04,3.84,2.15
2023/2024,Eredivisie,27/09/2023,17:45,PSV Eindhoven,Go Ahead Eagles,3,0,H,1.14,9.12,15.74
2023/2024,Eredivisie,27/09/2023,19:00,Twente,Vitesse,1,0,H,1.36,5.1,8.42
2023/2024,Eredivisie,28/09/2023,19:00,AZ Alkmaar,Heracles,1,1,D,1.22,6.65,12.74
2023/2024,Eredivisie,30/09/2023,15:30,Feyenoord,Go Ahead Eagles,3,1,H,1.15,8.35,15.8
2023/2024,Eredivisie,30/09/2023,17:45,PSV Eindhoven,Volendam,3,1,H,1.03,19.04,39.77
2023/2024,Eredivisie,30/09/2023,17:45,Utrecht,Almere City,0,2,A,1.54,4.35,5.82
2023/2024,Eredivisie,30/09/2023,20:00,Twente,Heerenveen,1,0,H,1.31,5.47,9.62
2023/2024,Eredivisie,01/10/2023,11:15,Nijmegen,Vitesse,1,3,A,2.16,3.56,3.26
2023/2024,Eredivisie,01/10/2023,13:30,Excelsior,Sparta Rotterdam,2,1,H,3.19,3.5,2.21
2023/2024,Eredivisie,01/10/2023,13:30,Heracles,Zwolle,2,1,H,2.39,3.62,2.82
2023/2024,Eredivisie,01/10/2023,15:45,AZ Alkmaar,For Sittard,4,0,H,1.36,5.07,8.27
2023/2024,Eredivisie,06/10/2023,19:00,Volendam,Utrecht,1,0,H,3.97,4.11,1.79
2023/2024,Eredivisie,07/10/2023,15:30,Heerenveen,Nijmegen,1,1,D,2.08,3.5,3.49
2023/2024,Eredivisie,07/10/2023,17:45,Almere City,Waalwijk,1,0,H,2.27,3.71,2.92
2023/2024,Eredivisie,07/10/2023,19:00,Go Ahead Eagles,Heracles,4,0,H,1.81,3.98,4.04
2023/2024,Eredivisie,07/10/2023,20:00,Vitesse,Excelsior,0,0,D,1.78,4,4.14
2023/2024,Eredivisie,08/10/2023,11:15,Zwolle,Feyenoord,0,2,A,9.91,6.14,1.27
2023/2024,Eredivisie,08/10/2023,13:30,Ajax,AZ Alkmaar,1,2,A,2.55,3.64,2.6
2023/2024,Eredivisie,08/10/2023,13:30,For Sittard,Twente,0,3,A,4.39,3.96,1.75
2023/2024,Eredivisie,08/10/2023,15:45,Sparta Rotterdam,PSV Eindhoven,0,4,A,7.62,5.33,1.36
2023/2024,Eredivisie,21/10/2023,17:45,PSV Eindhoven,For Sittard,3,1,H,1.15,8.53,15.79
2023/2024,Eredivisie,21/10/2023,17:45,Waalwijk,Volendam,2,1,H,1.71,4.21,4.4
2023/2024,Eredivisie,21/10/2023,19:00,Nijmegen,Almere City,1,1,D,1.86,3.76,4.03
2023/2024,Eredivisie,21/10/2023,20:00,AZ Alkmaar,Heerenveen,3,0,H,1.37,5.04,8.23
2023/2024,Eredivisie,21/10/2023,20:00,Feyenoord,Vitesse,4,0,H,1.12,9.25,19.6
2023/2024,Eredivisie,22/10/2023,11:15,Utrecht,Ajax,4,3,H,3.74,3.83,1.91
2023/2024,Eredivisie,22/10/2023,13:30,Excelsior,Zwolle,2,4,A,2.27,3.75,2.9
2023/2024,Eredivisie,22/10/2023,13:30,Heracles,Twente,2,2,D,5.77,4.43,1.53
2023/2024,Eredivisie,22/10/2023,15:45,Go Ahead Eagles,Sparta Rotterdam,0,0,D,2.03,3.76,3.43
2023/2024,Eredivisie,27/10/2023,19:00,Vitesse,Zwolle,1,1,D,2.09,3.68,3.29
2023/2024,Eredivisie,28/10/2023,17:45,Heerenveen,Heracles,3,0,H,1.74,3.99,4.43
2023/2024,Eredivisie,28/10/2023,19:00,Almere City,Go Ahead Eagles,0,0,D,2.9,3.56,2.33
2023/2024,Eredivisie,28/10/2023,19:00,Sparta Rotterdam,Waalwijk,2,0,H,1.76,3.87,4.46
2023/2024,Eredivisie,28/10/2023,20:00,For Sittard,Utrecht,0,0,D,2.3,3.53,2.98
2023/2024,Eredivisie,29/10/2023,11:15,Twente,Feyenoord,2,1,H,3.53,3.73,2
2023/2024,Eredivisie,29/10/2023,13:30,PSV Eindhoven,Ajax,5,2,H,1.28,6.14,9.3
2023/2024,Eredivisie,29/10/2023,13:30,Volendam,Excelsior,3,1,H,2.58,3.72,2.52
2023/2024,Eredivisie,02/11/2023,19:00,Ajax,Volendam,2,0,H,1.22,7.32,10.5
2023/2024,Eredivisie,04/11/2023,15:30,Heracles,PSV Eindhoven,0,6,A,11.55,7.24,1.21
2023/2024,Eredivisie,04/11/2023,17:45,Excelsior,AZ Alkmaar,1,1,D,8.13,5.25,1.35
2023/2024,Eredivisie,04/11/2023,17:45,Waalwijk,Feyenoord,1,2,A,14.14,7.68,1.17
2023/2024,Eredivisie,04/11/2023,20:00,Go Ahead Eagles,Vitesse,5,1,H,2,3.69,3.55
2023/2024,Eredivisie,05/11/2023,11:15,Utrecht,Twente,1,1,D,4.1,3.73,1.85
2023/2024,Eredivisie,05/11/2023,13:30,Nijmegen,Volendam,3,3,D,1.54,4.47,5.42
2023/2024,Eredivisie,05/11/2023,13:30,Zwolle,For Sittard,2,0,H,2.24,3.52,3.11
2023/2024,Eredivisie,05/11/2023,15:45,Ajax,Heerenveen,4,1,H,1.39,5.33,6.94
2023/2024,Eredivisie,05/11/2023,15:45,Sparta Rotterdam,Almere City,1,2,A,1.71,3.96,4.67
2023/2024,Eredivisie,10/11/2023,19:00,For Sittard,Heracles,4,1,H,1.7,3.91,4.81
2023/2024,Eredivisie,11/11/2023,17:45,Waalwijk,Go Ahead Eagles,0,1,A,3.1,3.67,2.18
2023/2024,Eredivisie,11/11/2023,19:00,Twente,Nijmegen,3,3,D,1.33,5.29,9.19
2023/2024,Eredivisie,11/11/2023,20:00,Vitesse,Heerenveen,1,3,A,2.31,3.41,3.06
2023/2024,Eredivisie,12/11/2023,11:15,PSV Eindhoven,Zwolle,4,0,H,1.07,12.9,27.7
2023/2024,Eredivisie,12/11/2023,13:30,Almere City,Ajax,2,2,D,5.4,4.7,1.52
2023/2024,Eredivisie,12/11/2023,13:30,Volendam,Sparta Rotterdam,1,4,A,3.04,3.68,2.19
2023/2024,Eredivisie,12/11/2023,15:45,Feyenoord,AZ Alkmaar,1,0,H,1.48,4.58,6.32
2023/2024,Eredivisie,12/11/2023,19:00,Utrecht,Excelsior,2,2,D,1.51,4.52,5.95
2023/2024,Eredivisie,25/11/2023,15:30,Excelsior,Feyenoord,2,4,A,13.13,7.66,1.18
2023/2024,Eredivisie,25/11/2023,17:45,Heerenveen,For Sittard,3,0,H,1.95,3.5,3.94
2023/2024,Eredivisie,25/11/2023,17:45,Twente,PSV Eindhoven,0,3,A,3.5,3.69,2.02
2023/2024,Eredivisie,25/11/2023,20:00,Ajax,Vitesse,5,0,H,1.31,5.98,8.31
2023/2024,Eredivisie,25/11/2023,20:00,Zwolle,Waalwijk,1,2,A,2.01,3.7,3.52
2023/2024,Eredivisie,26/11/2023,11:15,Almere City,Heracles,0,5,A,1.89,3.79,3.88
2023/2024,Eredivisie,26/11/2023,13:30,AZ Alkmaar,Volendam,3,0,H,1.16,7.86,15.79
2023/2024,Eredivisie,26/11/2023,13:30,Nijmegen,Go Ahead Eagles,1,1,D,2.22,3.59,3.08
2023/2024,Eredivisie,26/11/2023,15:45,Sparta Rotterdam,Utrecht,1,2,A,2.41,3.38,2.93
2023/2024,Eredivisie,01/12/2023,19:00,Heerenveen,Almere City,3,0,H,1.6,4.15,5.44
2023/2024,Eredivisie,02/12/2023,17:45,Volendam,Zwolle,0,5,A,2.72,3.76,2.39
2023/2024,Eredivisie,02/12/2023,19:00,For Sittard,Vitesse,3,1,H,2.02,3.57,3.57
2023/2024,Eredivisie,02/12/2023,19:00,Waalwijk,Excelsior,2,2,D,2.03,3.76,3.39
2023/2024,Eredivisie,02/12/2023,20:00,Heracles,Sparta Rotterdam,0,1,A,2.58,3.6,2.57
2023/2024,Eredivisie,03/12/2023,11:15,Feyenoord,PSV Eindhoven,1,2,A,2.08,3.81,3.25
2023/2024,Eredivisie,03/12/2023,13:30,Go Ahead Eagles,Twente,1,3,A,3.57,3.69,1.99
2023/2024,Eredivisie,03/12/2023,13:30,Nijmegen,Ajax,1,2,A,3.69,4.13,1.86
2023/2024,Eredivisie,03/12/2023,15:45,Utrecht,AZ Alkmaar,1,1,D,4.17,3.59,1.88
2023/2024,Eredivisie,06/12/2023,18:00,AZ Alkmaar,Nijmegen,1,2,A,1.26,5.86,10.91
2023/2024,Eredivisie,06/12/2023,19:00,Waalwijk,Ajax,2,3,A,5.32,4.61,1.53
2023/2024,Eredivisie,07/12/2023,17:45,PSV Eindhoven,Heerenveen,2,0,H,1.17,8,13.72
2023/2024,Eredivisie,07/12/2023,20:00,Feyenoord,Volendam,3,1,H,1.04,16.94,37.11
2023/2024,Eredivisie,08/12/2023,19:00,Twente,Excelsior,4,2,H,1.24,6.38,11.12
2023/2024,Eredivisie,09/12/2023,17:45,Ajax,Sparta Rotterdam,2,1,H,1.37,5.39,7.31
2023/2024,Eredivisie,09/12/2023,19:00,Zwolle,Nijmegen,1,3,A,2.13,3.64,3.24
2023/2024,Eredivisie,09/12/2023,20:00,AZ Alkmaar,Almere City,4,1,H,1.22,6.41,12.46
2023/2024,Eredivisie,10/12/2023,11:15,Go Ahead Eagles,Utrecht,0,2,A,2.31,3.51,2.99
2023/2024,Eredivisie,10/12/2023,13:30,For Sittard,Waalwijk,1,0,H,2.08,3.61,3.42
2023/2024,Eredivisie,10/12/2023,15:45,Vitesse,Heracles,2,0,H,2.17,3.54,3.24
2023/2024,Eredivisie,15/12/2023,19:00,Nijmegen,For Sittard,4,1,H,1.94,3.6,3.86
2023/2024,Eredivisie,16/12/2023,15:30,Utrecht,Waalwijk,1,1,D,1.74,4.01,4.38
2023/2024,Eredivisie,16/12/2023,17:45,Excelsior,Go Ahead Eagles,1,1,D,2.89,3.75,2.28
2023/2024,Eredivisie,16/12/2023,20:00,Heerenveen,Volendam,1,2,A,1.24,6.5,10.8
2023/2024,Eredivisie,17/12/2023,11:15,Almere City,Vitesse,5,0,H,2.2,3.5,3.19
2023/2024,Eredivisie,17/12/2023,13:30,Heracles,Feyenoord,0,4,A,12.83,7.34,1.19
2023/2024,Eredivisie,17/12/2023,13:30,Sparta Rotterdam,Twente,2,2,D,4.13,3.67,1.85
2023/2024,Eredivisie,17/12/2023,15:45,Ajax,Zwolle,2,2,D,1.22,7.16,11
2023/2024,Eredivisie,17/12/2023,19:00,AZ Alkmaar,PSV Eindhoven,0,4,A,4.06,3.93,1.82
2023/2024,Eredivisie,12/01/2024,19:00,Waalwijk,Heracles,1,2,A,1.96,3.57,3.76
2023/2024,Eredivisie,13/01/2024,15:30,For Sittard,Sparta Rotterdam,0,2,A,2.35,3.31,3.06
2023/2024,Eredivisie,13/01/2024,17:45,Twente,AZ Alkmaar,2,1,H,1.84,3.68,4.2
2023/2024,Eredivisie,13/01/2024,19:00,Zwolle,Heerenveen,2,2,D,3.06,3.51,2.27
2023/2024,Eredivisie,13/01/2024,20:00,PSV Eindhoven,Excelsior,3,1,H,1.05,15.29,36.72
2023/2024,Eredivisie,14/01/2024,11:15,Volendam,Almere City,0,1,A,2.77,3.6,2.41
2023/2024,Eredivisie,14/01/2024,13:30,Go Ahead Eagles,Ajax,2,3,A,4.01,4.12,1.78
2023/2024,Eredivisie,14/01/2024,13:30,Vitesse,Utrecht,0,0,D,3,3.57,2.28
2023/2024,Eredivisie,14/01/2024,15:45,Feyenoord,Nijmegen,2,2,D,1.13,9.14,17.45
2023/2024,Eredivisie,19/01/2024,19:00,Excelsior,Heerenveen,3,0,H,3.1,3.57,2.21
2023/2024,Eredivisie,20/01/2024,15:30,Nijmegen,Twente,1,0,H,3.83,3.71,1.91
2023/2024,Eredivisie,20/01/2024,17:45,Heracles,Volendam,1,1,D,1.67,4.01,4.88
2023/2024,Eredivisie,20/01/2024,19:00,AZ Alkmaar,Zwolle,2,2,D,1.32,5.61,8.54
2023/2024,Eredivisie,21/01/2024,11:15,Utrecht,PSV Eindhoven,1,1,D,7.53,5.36,1.36
2023/2024,Eredivisie,21/01/2024,13:30,Sparta Rotterdam,Go Ahead Eagles,0,2,A,2.36,3.57,2.84
2023/2024,Eredivisie,21/01/2024,13:30,Vitesse,Feyenoord,1,2,A,15.87,7.91,1.16
2023/2024,Eredivisie,21/01/2024,15:45,Ajax,Waalwijk,4,1,H,1.28,6.3,8.82
2023/2024,Eredivisie,24/01/2024,17:45,Almere City,For Sittard,0,0,D,2.36,3.36,3
2023/2024,Eredivisie,26/01/2024,19:00,Zwolle,Vitesse,1,0,H,2.15,3.5,3.3
2023/2024,Eredivisie,27/01/2024,17:45,PSV Eindhoven,Almere City,2,0,H,1.09,10.54,24.19
2023/2024,Eredivisie,27/01/2024,17:45,Waalwijk,Sparta Rotterdam,1,1,D,2.3,3.49,3.01
2023/2024,Eredivisie,27/01/2024,20:00,Excelsior,Utrecht,1,1,D,3.13,3.65,2.18
2023/2024,Eredivisie,27/01/2024,20:00,Heracles,Ajax,2,4,A,5.13,4.55,1.57
2023/2024,Eredivisie,28/01/2024,11:15,Heerenveen,AZ Alkmaar,2,2,D,3.3,3.59,2.1
2023/2024,Eredivisie,28/01/2024,13:30,Feyenoord,Twente,0,0,D,1.43,4.58,7.15
2023/2024,Eredivisie,28/01/2024,13:30,Go Ahead Eagles,Nijmegen,2,2,D,2.17,3.61,3.15
2023/2024,Eredivisie,28/01/2024,15:45,Volendam,For Sittard,0,1,A,3.63,3.42,2.05
2023/2024,Eredivisie,02/02/2024,19:00,Almere City,Excelsior,2,1,H,2.2,3.37,3.31
2023/2024,Eredivisie,03/02/2024,15:30,Twente,Waalwijk,3,0,H,1.25,6.06,11.52
2023/2024,Eredivisie,03/02/2024,17:45,For Sittard,Heerenveen,3,3,D,2.23,3.28,3.33
2023/2024,Eredivisie,03/02/2024,19:00,Ajax,PSV Eindhoven,1,1,D,3.31,4.16,1.97
2023/2024,Eredivisie,03/02/2024,20:00,Nijmegen,Heracles,3,1,H,1.55,4.37,5.67
2023/2024,Eredivisie,04/02/2024,11:15,Vitesse,Go Ahead Eagles,0,2,A,2.91,3.33,2.46
2023/2024,Eredivisie,04/02/2024,13:30,AZ Alkmaar,Feyenoord,0,1,A,5.34,4.19,1.6
2023/2024,Eredivisie,04/02/2024,13:30,Utrecht,Volendam,4,2,H,1.28,5.73,10.62
2023/2024,Eredivisie,04/02/2024,15:45,Sparta Rotterdam,Zwolle,0,2,A,1.81,3.68,4.37
2023/2024,Eredivisie,09/02/2024,19:00,Waalwijk,Nijmegen,2,0,H,3.02,3.54,2.28
2023/2024,Eredivisie,10/02/2024,17:45,Excelsior,Twente,0,3,A,5.07,4.05,1.64
2023/2024,Eredivisie,10/02/2024,19:00,Almere City,AZ Alkmaar,0,0,D,5.08,3.67,1.72
2023/2024,Eredivisie,10/02/2024,20:00,Heracles,Vitesse,3,2,H,2.19,3.52,3.21
2023/2024,Eredivisie,11/02/2024,11:15,Go Ahead Eagles,Zwolle,1,1,D,1.73,4.07,4.31
2023/2024,Eredivisie,11/02/2024,13:30,Heerenveen,Ajax,3,2,H,3.49,4.17,1.9
2023/2024,Eredivisie,11/02/2024,13:30,Utrecht,For Sittard,4,0,H,1.64,3.88,5.43
2023/2024,Eredivisie,11/02/2024,15:45,Volendam,PSV Eindhoven,1,5,A,20.49,10.23,1.1
2023/2024,Eredivisie,11/02/2024,19:00,Feyenoord,Sparta Rotterdam,2,0,H,1.21,6.86,12.31
2023/2024,Eredivisie,16/02/2024,19:00,PSV Eindhoven,Heracles,2,0,H,1.07,12.85,26.36
2023/2024,Eredivisie,17/02/2024,17:45,For Sittard,AZ Alkmaar,1,2,A,4.85,3.44,1.79
2023/2024,Eredivisie,17/02/2024,17:45,Sparta Rotterdam,Excelsior,4,2,H,1.92,3.64,3.87
2023/2024,Eredivisie,17/02/2024,20:00,Heerenveen,Go Ahead Eagles,0,2,A,1.94,3.67,3.75
